run,t_hours,rtt_ms
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.0,44.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.016666666666666666,48.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.03333333333333333,53.1
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.05,58.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.06666666666666667,126.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.08333333333333333,134.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.1,21.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.11666666666666667,39.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.13333333333333333,70.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.15,51.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.16666666666666666,30.1
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.18333333333333332,29.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.2,181.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.21666666666666667,24.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.23333333333333334,23.3
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.25,26.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.26666666666666666,73.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.2833333333333333,35.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.3,40.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.31666666666666665,34.1
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.3333333333333333,59.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.35,53.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.36666666666666664,35.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.38333333333333336,52.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.4,44.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.4166666666666667,30.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.43333333333333335,30.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.45,36.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.4666666666666667,43.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.48333333333333334,35.1
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5,22.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5166666666666667,76.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5333333333333333,29.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.55,38.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5666666666666667,49.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5833333333333334,53.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6,39.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6166666666666667,56.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6333333333333333,145.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.65,103.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6666666666666666,23.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6833333333333333,24.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7,20.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7166666666666667,215.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7333333333333333,73.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.75,64.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7666666666666667,36.3
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7833333333333333,44.3
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8,49.1
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8166666666666667,35.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8333333333333334,67.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.85,52.1
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8666666666666667,72.3
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8833333333333333,45.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9,52.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9166666666666666,48.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9333333333333333,57.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.95,201.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9666666666666667,41.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9833333333333333,68.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0,45.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0166666666666666,57.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0333333333333334,47.3
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.05,35.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0666666666666667,39.3
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0833333333333333,45.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1,25.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1166666666666667,33.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1333333333333333,30.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.15,57.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1666666666666667,30.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1833333333333333,42.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.2,36.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.2166666666666666,30.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.2333333333333334,35.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.25,63.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.2666666666666666,27.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.2833333333333334,33.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.3,32.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.3166666666666667,45.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.3333333333333333,35.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.35,43.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.3666666666666667,43.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.3833333333333333,43.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.4,43.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.4166666666666667,43.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.4333333333333333,18.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.6166666666666667,41.5
