run,t_hours,speed_mbps
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.0,0.10308300000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.016666666666666666,4.740739999999999
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.03333333333333333,6.44236
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.05,9.90019
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.06666666666666667,7.658800000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.08333333333333333,8.175400000000002
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.1,9.135
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.11666666666666667,11.597929999999998
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.13333333333333333,12.07943
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.15,11.969360000000002
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.16666666666666666,11.76926
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.18333333333333332,11.76464
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.2,11.79404
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.21666666666666667,11.06179
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.23333333333333334,10.827060000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.25,10.600179999999998
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.26666666666666666,8.93776
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.2833333333333333,5.051329999999999
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.3,1.3016199999999998
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.31666666666666665,0.10101000000000002
