run,t_hours,speed_mbps
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.0,5.721597999999999
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.016666666666666666,8.91511
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.03333333333333333,12.1233
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.05,12.2725
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.06666666666666667,12.38917
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.08333333333333333,12.572429999999999
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.1,12.669058
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.11666666666666667,9.5429
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.13333333333333333,9.0261
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.15,8.2321
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.16666666666666666,8.29747
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.18333333333333332,5.7943999999999996
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.2,0.17102500000000004
