run,t_hours,loss
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.0,1.07
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.016666666666666666,0.956
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.03333333333333333,0.527
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.05,0.467
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.06666666666666667,0.424
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.08333333333333333,0.444
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.1,0.487
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.11666666666666667,1.01
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.13333333333333333,0.595
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.15,0.696
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.16666666666666666,0.32
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.18333333333333332,0.274
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.2,0.288
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.21666666666666667,0.255
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.23333333333333334,0.305
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.25,0.305
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.26666666666666666,0.181
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.2833333333333333,0.162
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.3,0.146
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.31666666666666665,0.146
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.3333333333333333,0.146
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.35,0.146
r600w4p2_f1_d10_20b200l1td40_100ts10_4tl100_tb300_worker8_report,0.36666666666666664,0.146
