run,t_hours,errors,warns
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.0,12.0,6.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.008333333333333333,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.016666666666666666,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.025,0.0,3.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.03333333333333333,8.0,6.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.041666666666666664,1.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.05,0.0,1.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.058333333333333334,22.0,22.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.06666666666666667,28.0,28.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.075,224.0,112.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.08333333333333333,103.0,54.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.09166666666666666,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.1,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.10833333333333334,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.11666666666666667,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.125,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.13333333333333333,0.0,0.0
