run,t_hours,rtt_ms
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.0,40.1
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.016666666666666666,55.7
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.03333333333333333,26.4
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.05,25.4
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.06666666666666667,46.1
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.08333333333333333,32.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.1,40.5
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.11666666666666667,27.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.13333333333333333,41.9
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.15,39.3
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.16666666666666666,47.8
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.18333333333333332,47.8
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.2,47.8
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.21666666666666667,47.8
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.23333333333333334,47.8
