run,t_hours,loss
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.0,1.67
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.016666666666666666,0.98
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.03333333333333333,0.798
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.05,0.448
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.06666666666666667,0.337
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.08333333333333333,0.611
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.1,0.309
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.11666666666666667,0.235
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.13333333333333333,0.27
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.15,0.172
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.16666666666666666,0.209
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.18333333333333332,0.232
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.2,0.129
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.21666666666666667,0.199
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.23333333333333334,0.199
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.25,0.199
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.26666666666666666,0.199
