run,t_hours,in_mb,out_mb,sum_mb
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.0,0.0,0.0,0.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.016666666666666666,6.700000000000003,6.899999999999999,14.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.03333333333333333,6.700000000000003,6.899999999999999,14.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.05,19.900000000000006,18.799999999999997,39.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.06666666666666667,19.900000000000006,18.799999999999997,39.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.08333333333333333,22.800000000000004,20.599999999999994,43.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.1,22.800000000000004,20.599999999999994,43.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.11666666666666667,24.0,21.899999999999995,46.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.13333333333333333,24.0,21.899999999999995,46.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.15,37.300000000000004,31.599999999999994,69.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.16666666666666666,67.5,54.49999999999999,122.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.18333333333333332,70.8,58.699999999999996,129.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.2,70.8,58.699999999999996,129.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.21666666666666667,70.8,58.699999999999996,129.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.23333333333333334,70.8,58.699999999999996,129.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.25,80.5,67.69999999999999,148.29999999999998
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.26666666666666666,84.7,71.69999999999999,156.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.2833333333333333,84.7,71.69999999999999,156.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.3,126.2,108.59999999999998,235.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.31666666666666665,147.5,129.59999999999997,277.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.3333333333333333,147.5,129.59999999999997,277.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.35,147.5,129.59999999999997,277.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.36666666666666664,169.8,148.29999999999995,317.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.38333333333333336,179.8,157.29999999999995,337.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.4,179.8,157.29999999999995,337.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.4166666666666667,179.8,157.29999999999995,337.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.43333333333333335,181.9,159.29999999999995,341.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.45,187.8,163.29999999999995,351.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.4666666666666667,192.3,166.39999999999995,358.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.48333333333333334,192.3,166.39999999999995,358.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5,192.3,166.39999999999995,358.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5166666666666667,193.9,167.69999999999993,361.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5333333333333333,224.9,191.39999999999992,415.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.55,250.9,215.99999999999991,466.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5666666666666667,252.9,221.99999999999991,474.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.5833333333333334,252.9,221.99999999999991,474.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6,253.9,221.99999999999991,475.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6166666666666667,279.9,244.99999999999991,524.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6333333333333333,288.9,250.99999999999991,539.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.65,288.9,250.99999999999991,539.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6666666666666666,288.9,250.99999999999991,539.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.6833333333333333,288.9,250.99999999999991,539.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7,289.09999999999997,250.99999999999991,539.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7166666666666667,289.29999999999995,252.49999999999991,540.9000000000001
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7333333333333333,299.49999999999994,259.69999999999993,558.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.75,305.79999999999995,265.19999999999993,570.1
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7666666666666667,320.79999999999995,276.5999999999999,597.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.7833333333333333,326.09999999999997,280.9999999999999,606.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8,331.7,286.89999999999986,618.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8166666666666667,338.2,293.9999999999999,631.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8333333333333334,338.2,293.9999999999999,631.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.85,338.2,293.9999999999999,631.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8666666666666667,342.9,296.6999999999999,639.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.8833333333333333,359.5,310.4999999999999,669.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9,359.5,310.4999999999999,669.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9166666666666666,359.5,310.4999999999999,669.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9333333333333333,359.5,310.4999999999999,669.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.95,360.9,311.7999999999999,671.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9666666666666667,360.9,311.7999999999999,671.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.9833333333333333,385.2,327.4999999999999,711.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0,403.0,343.9999999999999,745.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0166666666666666,403.0,343.9999999999999,745.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0333333333333334,404.2,344.89999999999986,747.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.05,404.2,344.89999999999986,747.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0666666666666667,404.2,344.89999999999986,747.9
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.0833333333333333,405.8,346.39999999999986,751.0
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1,405.9,347.59999999999985,752.2
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1166666666666667,410.4,349.49999999999983,758.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1333333333333333,416.4,353.49999999999983,768.5
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.15,442.2,372.3999999999998,813.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1666666666666667,453.9,384.1999999999998,836.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.1833333333333333,453.9,384.1999999999998,836.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.2,463.0,389.8999999999998,851.7
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,1.2166666666666666,470.7,397.5999999999998,866.7
