run,t_hours,round_s
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.0,0.466
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.016666666666666666,0.721
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.03333333333333333,0.452
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.05,0.676
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.06666666666666667,0.674
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.08333333333333333,0.674
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.1,0.682
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.11666666666666667,0.64
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.13333333333333333,0.612
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.15,0.691
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.16666666666666666,0.757
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.18333333333333332,0.677
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.2,0.684
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.21666666666666667,0.676
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.23333333333333334,0.676
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.25,0.676
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.26666666666666666,0.676
