run,t_hours,loss
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.0,1.28
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.016666666666666666,0.826
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.03333333333333333,0.684
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.05,0.416
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.06666666666666667,0.404
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.08333333333333333,0.294
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.1,0.336
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.11666666666666667,0.354
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.13333333333333333,0.205
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.15,0.306
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.16666666666666666,0.275
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.18333333333333332,0.275
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.2,0.275
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.21666666666666667,0.275
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.23333333333333334,0.275
