run,t_hours,errors,warns
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.0,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.008333333333333333,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.016666666666666666,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.025,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.03333333333333333,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.041666666666666664,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.05,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.058333333333333334,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.06666666666666667,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.075,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.08333333333333333,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.09166666666666666,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.1,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.10833333333333334,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.11666666666666667,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.125,1.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.13333333333333333,0.0,1.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.14166666666666666,8.0,4.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.15,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.15833333333333333,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.16666666666666666,0.0,0.0
r600w4p2_f1_d40_100b200l1td40_100ts10_4tl200_tb200_worker1_report,0.175,161.0,15.0
