run,t_hours,rtt_ms
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.0,23.6
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.016666666666666666,53.1
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.03333333333333333,27.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.05,27.7
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.06666666666666667,28.1
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.08333333333333333,92.4
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.1,74.8
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.11666666666666667,349.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.13333333333333333,48.4
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.15,52.8
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.16666666666666666,116.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.18333333333333332,82.8
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.2,178.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.21666666666666667,121.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.23333333333333334,64.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.25,79.5
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.26666666666666666,81.5
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.2833333333333333,92.1
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.3,107.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.31666666666666665,115.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.3333333333333333,127.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.35,85.7
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.36666666666666664,78.3
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.38333333333333336,103.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4,98.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4166666666666667,95.0
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.43333333333333335,97.5
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.45,99.8
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4666666666666667,270.0
