run,t_hours,rtt_ms
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.0,55.7
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.016666666666666666,67.2
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.03333333333333333,63.3
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.05,39.8
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.06666666666666667,137.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.08333333333333333,41.5
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.1,27.7
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.11666666666666667,55.8
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.13333333333333333,176.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.15,168.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.16666666666666666,57.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.18333333333333332,163.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.2,54.6
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.21666666666666667,68.8
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.23333333333333334,85.4
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.25,59.8
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.26666666666666666,60.2
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.2833333333333333,48.3
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.3,83.3
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.31666666666666665,54.8
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.3333333333333333,47.3
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.35,63.2
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.36666666666666664,50.5
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.38333333333333336,36.9
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.4,45.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.4166666666666667,58.8
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.43333333333333335,54.5
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.45,56.8
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.4666666666666667,227.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.48333333333333334,113.0
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.5,97.3
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.5166666666666667,92.5
r600w4p2_f1_d10_20b300l1td80_200ts10_4tl100_tb200_worker1_report,0.5333333333333333,92.5
