run,t_hours,rtt_ms
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.0,29.9
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.016666666666666666,57.1
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.03333333333333333,56.9
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.05,39.7
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.06666666666666667,49.2
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.08333333333333333,38.6
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.1,52.6
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.11666666666666667,29.7
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.13333333333333333,40.3
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.15,31.1
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.16666666666666666,45.6
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.18333333333333332,29.6
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.2,27.3
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.21666666666666667,44.6
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.23333333333333334,43.4
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.25,33.8
r600w4p2_f0_d40_100b100l1td40_100ts10_4tl300_tb100_worker8_report,0.26666666666666666,48.3
