run,t_hours,round_s
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.0,0.396
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.016666666666666666,0.838
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.03333333333333333,0.457
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.05,0.806
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.06666666666666667,0.906
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.08333333333333333,0.906
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.1,11.4
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.11666666666666667,18.6
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.13333333333333333,8.36
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.15,0.94
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.16666666666666666,1.76
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.18333333333333332,1.76
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.2,3.19
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.21666666666666667,4.89
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.23333333333333334,3.93
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.25,6.69
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.26666666666666666,9.02
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.2833333333333333,10.8
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.3,5.51
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.31666666666666665,5.34
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.3333333333333333,6.07
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.35,6.07
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.36666666666666664,4.48
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.38333333333333336,5.47
r600w4p2_f3_d10_20b300l1td40_100ts10_4tl100_tb200_worker9_report,0.4,10.1
