run,t_hours,loss
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.0,1.41
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.016666666666666666,1.19
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.03333333333333333,0.675
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.05,0.485
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.06666666666666667,0.363
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.08333333333333333,0.393
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.1,0.543
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.11666666666666667,1.1
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.13333333333333333,1.21
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.15,1.21
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.16666666666666666,0.694
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.18333333333333332,0.667
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.2,0.584
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.21666666666666667,0.584
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.23333333333333334,0.343
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.25,0.302
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.26666666666666666,0.142
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.2833333333333333,0.142
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.3,0.252
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.31666666666666665,0.693
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.3333333333333333,0.588
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.35,0.588
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.36666666666666664,0.876
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.38333333333333336,0.979
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4,0.525
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4166666666666667,0.554
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.43333333333333335,0.554
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.45,0.554
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4666666666666667,0.554
