run,t_hours,rtt_ms
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.0,40.3
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.016666666666666666,32.9
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.03333333333333333,40.6
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.05,45.2
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.06666666666666667,33.9
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.08333333333333333,30.8
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.1,49.1
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.11666666666666667,38.7
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.13333333333333333,39.8
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.15,44.7
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.16666666666666666,28.6
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.18333333333333332,41.4
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.2,37.1
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.21666666666666667,58.7
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.23333333333333334,32.7
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.25,39.3
r600w4p2_f1_d10_20b300l1td40_100ts20_4tl200_tb200_worker4_worker8_worker7_worker9_report,0.26666666666666666,34.7
