run,t_hours,in_mb,out_mb,sum_mb
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.0,0.0,0.0,0.0
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.016666666666666666,19.68,12.99,32.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.03333333333333333,19.68,12.99,32.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.05,68.68,53.09,121.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.06666666666666667,95.48,79.39,174.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.08333333333333333,125.28,110.39,235.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.1,131.28,119.39,249.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.11666666666666667,174.28,156.39,330.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.13333333333333333,219.28,200.39,419.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.15,265.28,245.39,510.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.16666666666666666,311.28,290.39,602.6800000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.18333333333333332,355.28,334.39,689.6800000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.2,398.28,377.39,775.6800000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.21666666666666667,444.28,423.39,867.6800000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.23333333333333334,493.28,468.39,961.6800000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.25,493.28,468.39,961.6800000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.26666666666666666,538.28,511.39,1049.68
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.2833333333333333,580.28,551.39,1159.6000000000001
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.3,595.28,566.39,1190.3200000000002
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.31666666666666665,595.28,566.39,1190.3200000000002
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.3333333333333333,595.28,566.39,1190.3200000000002
r600w4p2_f1_d10_20b300l1td40_100ts10_4tl200_tb200_worker3_worker1_worker4_worker5_worker9_worker6_worker8_worker7_report,0.35,595.28,566.39,1190.3200000000002
