run,t_hours,round_s
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.0,0.693
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.016666666666666666,0.685
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.03333333333333333,0.608
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.05,0.66
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.06666666666666667,0.658
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.08333333333333333,0.822
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.1,13.7
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.11666666666666667,0.752
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.13333333333333333,0.381
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.15,0.381
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.16666666666666666,0.687
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.18333333333333332,0.47
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.2,0.423
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.21666666666666667,0.423
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.23333333333333334,0.486
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.25,0.522
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.26666666666666666,0.559
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.2833333333333333,0.559
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.3,16.9
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.31666666666666665,0.495
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.3333333333333333,0.549
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.35,0.549
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.36666666666666664,17.1
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.38333333333333336,15.3
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4,0.613
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4166666666666667,0.721
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.43333333333333335,0.721
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.45,0.721
r600w4p2_f1_d40_100b200l1td80_200ts10_4tl100_tb200_worker1_report,0.4666666666666667,0.721
