run,t_hours,round_s
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.0,0.732
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.016666666666666666,0.707
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.03333333333333333,0.716
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.05,0.464
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.06666666666666667,0.545
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.08333333333333333,0.421
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.1,0.689
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.11666666666666667,0.684
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.13333333333333333,0.609
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.15,0.607
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.16666666666666666,0.611
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.18333333333333332,0.768
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.2,0.74
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.21666666666666667,0.812
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.23333333333333334,0.812
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.25,0.812
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.26666666666666666,0.812
r600w4p2_f0_d10_20b100l1td80_200ts10_4tl300_tb100_worker7_worker10_worker3_worker4_worker5_worker8_worker9_worker6_report,0.2833333333333333,0.812
