"Time","job_id 1","Value #Round","job_id 2","Value #Max Duration","job_id 3","Value #Min Duration","job_id 4","Value #Avg. Duration","job_id 5","Value #Steps"
2026-01-07 00:15:07,2cf1bf8e-251b-44cf-a596-743548785bc8,583,2cf1bf8e-251b-44cf-a596-743548785bc8,1.05,2cf1bf8e-251b-44cf-a596-743548785bc8,0.251,2cf1bf8e-251b-44cf-a596-743548785bc8,0.430,db462338-c776-4d76-a31e-91c195592a51,2641
