"Time","data_points"
2026-01-06 17:15:00,1543
2026-01-06 17:16:00,1315
2026-01-06 17:17:00,1270
2026-01-06 17:18:00,1315
2026-01-06 17:19:00,1360
2026-01-06 17:20:00,1360
2026-01-06 17:21:00,1360
2026-01-06 17:22:00,1360
2026-01-06 17:23:00,1360
2026-01-06 17:24:00,1360
2026-01-06 17:25:00,1360
2026-01-06 17:26:00,1360
