"Time","Value"
2026-01-16 12:11:00,160
2026-01-16 12:11:30,172
2026-01-16 12:12:00,175
2026-01-16 12:12:30,175
2026-01-16 12:13:00,175
2026-01-16 12:13:30,175
2026-01-16 12:14:00,171
2026-01-16 12:14:30,164
2026-01-16 12:15:00,158
2026-01-16 12:15:30,150
2026-01-16 12:16:00,144
