"Time","avg"
2026-01-16 12:11:00,18.2 ms
2026-01-16 12:12:00,18.4 ms
2026-01-16 12:13:00,18.1 ms
2026-01-16 12:14:00,18.1 ms
2026-01-16 12:15:00,18.0 ms
2026-01-16 12:16:00,18.0 ms
