run,t_hours,speed_mbps
ppo_d964df25_result1_report,0.0,0.1059
ppo_d964df25_result1_report,0.016666666666666666,0.1724
ppo_d964df25_result1_report,0.03333333333333333,0.22200000000000003
ppo_d964df25_result1_report,0.05,0.2829
ppo_d964df25_result1_report,0.06666666666666667,0.29119999999999996
ppo_d964df25_result1_report,0.08333333333333333,0.2955
ppo_d964df25_result1_report,0.1,0.2985
ppo_d964df25_result1_report,0.11666666666666667,0.2934
ppo_d964df25_result1_report,0.13333333333333333,0.2889
ppo_d964df25_result1_report,0.15,0.2907
ppo_d964df25_result1_report,0.16666666666666666,0.2942
ppo_d964df25_result1_report,0.18333333333333332,0.2943
ppo_d964df25_result1_report,0.2,0.29129999999999995
ppo_d964df25_result1_report,0.21666666666666667,0.28969999999999996
ppo_d964df25_result1_report,0.23333333333333334,0.2908
ppo_d964df25_result1_report,0.25,0.29219999999999996
ppo_d964df25_result1_report,0.26666666666666666,0.2941
ppo_d964df25_result1_report,0.2833333333333333,0.2953
ppo_d964df25_result1_report,0.3,0.2917
ppo_d964df25_result1_report,0.31666666666666665,0.2908
ppo_d964df25_result1_report,0.3333333333333333,0.29209999999999997
ppo_d964df25_result1_report,0.35,0.2942
ppo_d964df25_result1_report,0.36666666666666664,0.2964
ppo_d964df25_result1_report,0.38333333333333336,0.2998
ppo_d964df25_result1_report,0.4,0.2969
ppo_d964df25_result1_report,0.4166666666666667,0.2984
ppo_d964df25_result1_report,0.43333333333333335,0.2946
ppo_d964df25_result1_report,0.45,0.2964
ppo_d964df25_result1_report,0.4666666666666667,0.2918
ppo_d964df25_result1_report,0.48333333333333334,0.2918
ppo_d964df25_result1_report,0.5,0.2925
ppo_d964df25_result1_report,0.5166666666666667,0.2943
ppo_d964df25_result1_report,0.5333333333333333,0.2943
ppo_d964df25_result1_report,0.55,0.2937
ppo_d964df25_result1_report,0.5666666666666667,0.2919
ppo_d964df25_result1_report,0.5833333333333334,0.2944
ppo_d964df25_result1_report,0.6,0.2943
ppo_d964df25_result1_report,0.6166666666666667,0.2941
ppo_d964df25_result1_report,0.6333333333333333,0.2906
ppo_d964df25_result1_report,0.65,0.2896
ppo_d964df25_result1_report,0.6666666666666666,0.2927
ppo_d964df25_result1_report,0.6833333333333333,0.2914
ppo_d964df25_result1_report,0.7,0.2915
ppo_d964df25_result1_report,0.7166666666666667,0.2877
ppo_d964df25_result1_report,0.7333333333333333,0.2888
ppo_d964df25_result1_report,0.75,0.28909999999999997
ppo_d964df25_result1_report,0.7666666666666667,0.19329999999999997
ppo_d964df25_result1_report,0.7833333333333333,0.0973
ppo_d964df25_result1_report,0.8,0.001088
