run,t_hours,loss
ppo_d964df25_mac_result1_report,0.0,-0.006755000000000001
ppo_d964df25_mac_result1_report,0.016666666666666666,-0.0152
ppo_d964df25_mac_result1_report,0.03333333333333333,-0.00815
ppo_d964df25_mac_result1_report,0.05,-0.00518
ppo_d964df25_mac_result1_report,0.06666666666666667,-0.00528
ppo_d964df25_mac_result1_report,0.08333333333333333,-0.00331
ppo_d964df25_mac_result1_report,0.1,-0.00272
ppo_d964df25_mac_result1_report,0.11666666666666667,-0.000719
ppo_d964df25_mac_result1_report,0.13333333333333333,0.000609
ppo_d964df25_mac_result1_report,0.15,-0.000497
ppo_d964df25_mac_result1_report,0.16666666666666666,0.00177
ppo_d964df25_mac_result1_report,0.18333333333333332,0.00594
ppo_d964df25_mac_result1_report,0.2,0.00666
ppo_d964df25_mac_result1_report,0.21666666666666667,0.0058
ppo_d964df25_mac_result1_report,0.23333333333333334,0.00733
ppo_d964df25_mac_result1_report,0.25,0.00667
ppo_d964df25_mac_result1_report,0.26666666666666666,0.00991
ppo_d964df25_mac_result1_report,0.2833333333333333,0.0142
ppo_d964df25_mac_result1_report,0.3,0.0234
ppo_d964df25_mac_result1_report,0.31666666666666665,0.0234
ppo_d964df25_mac_result1_report,0.3333333333333333,0.0234
ppo_d964df25_mac_result1_report,0.35,0.0234
ppo_d964df25_mac_result1_report,0.36666666666666664,0.0234
