run,t_hours,loss
gptneo_1b_snaphot_report,110.0,6.08
gptneo_1b_snaphot_report,110.25,6.1
gptneo_1b_snaphot_report,110.5,6.109999999999999
gptneo_1b_snaphot_report,110.75,6.05
gptneo_1b_snaphot_report,111.0,6.05
gptneo_1b_snaphot_report,111.25,6.1
gptneo_1b_snaphot_report,111.5,6.135
gptneo_1b_snaphot_report,111.75,6.0649999999999995
gptneo_1b_snaphot_report,112.0,6.115
gptneo_1b_snaphot_report,112.25,6.119999999999999
gptneo_1b_snaphot_report,112.5,6.085
gptneo_1b_snaphot_report,112.75,6.109999999999999
gptneo_1b_snaphot_report,113.0,6.0649999999999995
gptneo_1b_snaphot_report,113.25,6.1
gptneo_1b_snaphot_report,113.5,6.0649999999999995
gptneo_1b_snaphot_report,113.75,6.105
gptneo_1b_snaphot_report,114.0,6.109999999999999
gptneo_1b_snaphot_report,114.25,6.109999999999999
gptneo_1b_snaphot_report,114.5,6.109999999999999
gptneo_1b_snaphot_report,114.75,6.109999999999999
gptneo_1b_snaphot_report,115.0,6.109999999999999
gptneo_1b_snaphot_report,115.25,6.109999999999999
gptneo_1b_snaphot_report,115.5,6.109999999999999
gptneo_1b_snaphot_report,115.75,6.109999999999999
gptneo_1b_snaphot_report,116.0,6.109999999999999
gptneo_1b_snaphot_report,116.25,6.109999999999999
gptneo_1b_snaphot_report,116.5,6.109999999999999
gptneo_1b_snaphot_report,116.75,6.109999999999999
gptneo_1b_snaphot_report,117.0,6.109999999999999
gptneo_1b_snaphot_report,117.25,6.109999999999999
gptneo_1b_snaphot_report,117.5,6.109999999999999
gptneo_1b_snaphot_report,117.75,6.109999999999999
gptneo_1b_snaphot_report,118.0,6.109999999999999
gptneo_1b_snaphot_report,118.25,6.109999999999999
gptneo_1b_snaphot_report,118.5,6.109999999999999
gptneo_1b_snaphot_report,118.75,6.109999999999999
gptneo_1b_snaphot_report,119.0,6.109999999999999
gptneo_1b_snaphot_report,119.25,6.109999999999999
gptneo_1b_snaphot_report,119.5,6.109999999999999
gptneo_1b_snaphot_report,119.75,6.109999999999999
gptneo_1b_snaphot_report,120.0,6.109999999999999
gptneo_1b_snaphot_report,120.25,6.109999999999999
gptneo_1b_snaphot_report,120.5,6.109999999999999
gptneo_1b_snaphot_report,120.75,6.109999999999999
gptneo_1b_snaphot_report,121.0,6.109999999999999
gptneo_1b_snaphot_report,121.25,6.109999999999999
gptneo_1b_snaphot_report,121.5,6.109999999999999
gptneo_1b_snaphot_report,121.75,6.109999999999999
gptneo_1b_snaphot_report,122.0,6.109999999999999
gptneo_1b_snaphot_report,122.25,6.109999999999999
gptneo_1b_snaphot_report,122.5,6.109999999999999
