"Time","job_id 1","Value #Round","job_id 2","Value #Max Duration","job_id 3","Value #Min Duration","job_id 4","Value #Avg. Duration","job_id 5","Value #Steps"
2026-01-06 19:56:50,8a26e61b-2031-418a-b152-735d7d2d5485,588,8a26e61b-2031-418a-b152-735d7d2d5485,1.26,8a26e61b-2031-418a-b152-735d7d2d5485,0.299,8a26e61b-2031-418a-b152-735d7d2d5485,0.721,db462338-c776-4d76-a31e-91c195592a51,3383
