"Time","avg"
2026-01-08 16:39:00,29.7 ms
2026-01-08 16:40:00,29.4 ms
2026-01-08 16:41:00,30.0 ms
2026-01-08 16:42:00,30.9 ms
2026-01-08 16:43:00,30.9 ms
2026-01-08 16:44:00,30.6 ms
2026-01-08 16:45:00,30.8 ms
2026-01-08 16:46:00,30.9 ms
2026-01-08 16:47:00,29.6 ms
2026-01-08 16:48:00,30.6 ms
2026-01-08 16:49:00,29.5 ms
2026-01-08 16:50:00,30.8 ms
2026-01-08 16:51:00,31.7 ms
2026-01-08 16:52:00,31.6 ms
2026-01-08 16:53:00,30.8 ms
2026-01-08 16:54:00,28.6 ms
