"Time","data_points"
2026-01-06 17:45:00,1541
2026-01-06 17:46:00,1858
2026-01-06 17:47:00,1812
2026-01-06 17:48:00,1632
2026-01-06 17:49:00,1495
2026-01-06 17:50:00,1313
2026-01-06 17:51:00,1496
2026-01-06 17:52:00,1586
2026-01-06 17:53:00,1495
2026-01-06 17:54:00,1586
2026-01-06 17:55:00,1586
2026-01-06 17:56:00,1586
2026-01-06 17:57:00,1858
2026-01-06 17:58:00,1450
2026-01-06 17:59:00,1450
2026-01-06 18:00:00,1450
2026-01-06 18:01:00,1450
