"Time","job_id 1","Value #Round","job_id 2","Value #Max Duration","job_id 3","Value #Min Duration","job_id 4","Value #Avg. Duration","job_id 5","Value #Steps"
2026-01-07 01:32:33,92a5ae02-1308-4866-a5e8-07ba154f2f70,599,92a5ae02-1308-4866-a5e8-07ba154f2f70,1.54,92a5ae02-1308-4866-a5e8-07ba154f2f70,0.426,92a5ae02-1308-4866-a5e8-07ba154f2f70,0.755,db462338-c776-4d76-a31e-91c195592a51,3955
