run,t_hours,rtt_ms
wav2vec2_4ba6b0ef_other_reports,2.283333333333333,62.0
wav2vec2_4ba6b0ef_other_reports,2.3,61.6
wav2vec2_4ba6b0ef_other_reports,2.316666666666667,62.6
wav2vec2_4ba6b0ef_other_reports,2.3333333333333335,61.3
wav2vec2_4ba6b0ef_other_reports,2.35,61.4
wav2vec2_4ba6b0ef_other_reports,2.3666666666666667,61.6
wav2vec2_4ba6b0ef_other_reports,2.3833333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,2.4,61.4
wav2vec2_4ba6b0ef_other_reports,2.4166666666666665,62.1
wav2vec2_4ba6b0ef_other_reports,2.433333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,2.45,61.5
wav2vec2_4ba6b0ef_other_reports,2.466666666666667,61.3
wav2vec2_4ba6b0ef_other_reports,2.4833333333333334,60.9
wav2vec2_4ba6b0ef_other_reports,2.5,61.2
wav2vec2_4ba6b0ef_other_reports,2.5166666666666666,61.1
wav2vec2_4ba6b0ef_other_reports,2.533333333333333,60.7
wav2vec2_4ba6b0ef_other_reports,2.55,61.5
wav2vec2_4ba6b0ef_other_reports,2.566666666666667,62.0
wav2vec2_4ba6b0ef_other_reports,2.5833333333333335,61.5
wav2vec2_4ba6b0ef_other_reports,2.6,61.3
wav2vec2_4ba6b0ef_other_reports,2.6166666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,2.6333333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,2.65,61.5
wav2vec2_4ba6b0ef_other_reports,2.6666666666666665,61.4
wav2vec2_4ba6b0ef_other_reports,2.683333333333333,60.6
wav2vec2_4ba6b0ef_other_reports,2.7,60.8
wav2vec2_4ba6b0ef_other_reports,2.716666666666667,60.8
wav2vec2_4ba6b0ef_other_reports,2.7333333333333334,60.8
wav2vec2_4ba6b0ef_other_reports,2.75,61.5
wav2vec2_4ba6b0ef_other_reports,2.7666666666666666,61.5
wav2vec2_4ba6b0ef_other_reports,2.783333333333333,60.8
wav2vec2_4ba6b0ef_other_reports,2.8,60.7
wav2vec2_4ba6b0ef_other_reports,2.816666666666667,60.9
wav2vec2_4ba6b0ef_other_reports,2.8333333333333335,60.9
wav2vec2_4ba6b0ef_other_reports,2.85,60.9
wav2vec2_4ba6b0ef_other_reports,2.8666666666666667,60.9
wav2vec2_4ba6b0ef_other_reports,2.8833333333333333,60.7
wav2vec2_4ba6b0ef_other_reports,2.9,61.6
wav2vec2_4ba6b0ef_other_reports,2.9166666666666665,61.4
wav2vec2_4ba6b0ef_other_reports,2.933333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,2.95,61.5
wav2vec2_4ba6b0ef_other_reports,2.966666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,2.9833333333333334,61.5
wav2vec2_4ba6b0ef_other_reports,3.0,61.4
wav2vec2_4ba6b0ef_other_reports,3.0166666666666666,61.5
wav2vec2_4ba6b0ef_other_reports,3.033333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,3.05,61.7
wav2vec2_4ba6b0ef_other_reports,3.066666666666667,61.6
wav2vec2_4ba6b0ef_other_reports,3.0833333333333335,61.7
wav2vec2_4ba6b0ef_other_reports,3.1,61.4
wav2vec2_4ba6b0ef_other_reports,3.1166666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,3.1333333333333333,61.6
wav2vec2_4ba6b0ef_other_reports,3.15,61.5
wav2vec2_4ba6b0ef_other_reports,3.1666666666666665,61.4
wav2vec2_4ba6b0ef_other_reports,3.183333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,3.2,61.4
wav2vec2_4ba6b0ef_other_reports,3.216666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,3.2333333333333334,61.8
wav2vec2_4ba6b0ef_other_reports,3.25,61.5
wav2vec2_4ba6b0ef_other_reports,3.2666666666666666,61.4
wav2vec2_4ba6b0ef_other_reports,3.283333333333333,61.6
wav2vec2_4ba6b0ef_other_reports,3.3,61.6
wav2vec2_4ba6b0ef_other_reports,3.316666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,3.3333333333333335,61.6
wav2vec2_4ba6b0ef_other_reports,3.35,61.6
wav2vec2_4ba6b0ef_other_reports,3.3666666666666667,62.1
wav2vec2_4ba6b0ef_other_reports,3.3833333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,3.4,61.4
wav2vec2_4ba6b0ef_other_reports,3.4166666666666665,61.5
wav2vec2_4ba6b0ef_other_reports,3.433333333333333,61.4
wav2vec2_4ba6b0ef_other_reports,3.45,61.5
wav2vec2_4ba6b0ef_other_reports,3.466666666666667,61.4
wav2vec2_4ba6b0ef_other_reports,3.4833333333333334,61.5
wav2vec2_4ba6b0ef_other_reports,3.5,61.6
wav2vec2_4ba6b0ef_other_reports,3.5166666666666666,61.5
wav2vec2_4ba6b0ef_other_reports,3.533333333333333,61.5
wav2vec2_4ba6b0ef_other_reports,3.55,61.4
wav2vec2_4ba6b0ef_other_reports,3.566666666666667,61.5
wav2vec2_4ba6b0ef_other_reports,3.5833333333333335,60.7
wav2vec2_4ba6b0ef_other_reports,3.6,61.1
wav2vec2_4ba6b0ef_other_reports,3.6166666666666667,81.1
wav2vec2_4ba6b0ef_other_reports,3.6333333333333333,63.1
wav2vec2_4ba6b0ef_other_reports,3.65,63.1
wav2vec2_4ba6b0ef_other_reports,3.6666666666666665,61.0
wav2vec2_4ba6b0ef_other_reports,3.683333333333333,61.1
wav2vec2_4ba6b0ef_other_reports,3.7,61.3
