run,t_hours,redirects
wav2vec2_4ba6b0ef_other_reports,4.2,2.0
wav2vec2_4ba6b0ef_other_reports,4.216666666666667,2.0
wav2vec2_4ba6b0ef_other_reports,4.233333333333333,2.0
wav2vec2_4ba6b0ef_other_reports,4.25,2.0
wav2vec2_4ba6b0ef_other_reports,4.266666666666667,2.0
wav2vec2_4ba6b0ef_other_reports,4.283333333333333,2.0
wav2vec2_4ba6b0ef_other_reports,4.3,4.0
wav2vec2_4ba6b0ef_other_reports,4.316666666666666,4.0
wav2vec2_4ba6b0ef_other_reports,4.333333333333333,4.0
wav2vec2_4ba6b0ef_other_reports,4.35,4.0
wav2vec2_4ba6b0ef_other_reports,4.366666666666666,4.0
wav2vec2_4ba6b0ef_other_reports,4.383333333333334,4.0
wav2vec2_4ba6b0ef_other_reports,4.4,4.0
wav2vec2_4ba6b0ef_other_reports,4.416666666666667,4.0
wav2vec2_4ba6b0ef_other_reports,4.433333333333334,4.0
wav2vec2_4ba6b0ef_other_reports,4.45,4.0
wav2vec2_4ba6b0ef_other_reports,4.466666666666667,4.0
wav2vec2_4ba6b0ef_other_reports,4.483333333333333,4.0
wav2vec2_4ba6b0ef_other_reports,4.5,4.0
wav2vec2_4ba6b0ef_other_reports,4.516666666666667,4.0
wav2vec2_4ba6b0ef_other_reports,4.533333333333333,4.0
wav2vec2_4ba6b0ef_other_reports,4.55,4.0
wav2vec2_4ba6b0ef_other_reports,4.566666666666666,4.0
wav2vec2_4ba6b0ef_other_reports,4.583333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,4.6,5.0
wav2vec2_4ba6b0ef_other_reports,4.616666666666666,5.0
wav2vec2_4ba6b0ef_other_reports,4.633333333333334,5.0
wav2vec2_4ba6b0ef_other_reports,4.65,5.0
wav2vec2_4ba6b0ef_other_reports,4.666666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,4.683333333333334,5.0
wav2vec2_4ba6b0ef_other_reports,4.7,5.0
wav2vec2_4ba6b0ef_other_reports,4.716666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,4.733333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,4.75,5.0
wav2vec2_4ba6b0ef_other_reports,4.766666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,4.783333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,4.8,5.0
wav2vec2_4ba6b0ef_other_reports,4.816666666666666,5.0
wav2vec2_4ba6b0ef_other_reports,4.833333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,4.85,5.0
wav2vec2_4ba6b0ef_other_reports,4.866666666666666,5.0
wav2vec2_4ba6b0ef_other_reports,4.883333333333334,5.0
wav2vec2_4ba6b0ef_other_reports,4.9,5.0
wav2vec2_4ba6b0ef_other_reports,4.916666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,4.933333333333334,5.0
wav2vec2_4ba6b0ef_other_reports,4.95,5.0
wav2vec2_4ba6b0ef_other_reports,4.966666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,4.983333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,5.0,3.0
wav2vec2_4ba6b0ef_other_reports,5.016666666666667,3.0
wav2vec2_4ba6b0ef_other_reports,5.033333333333333,3.0
wav2vec2_4ba6b0ef_other_reports,5.05,3.0
wav2vec2_4ba6b0ef_other_reports,5.066666666666666,3.0
wav2vec2_4ba6b0ef_other_reports,5.083333333333333,3.0
wav2vec2_4ba6b0ef_other_reports,5.1,3.0
wav2vec2_4ba6b0ef_other_reports,5.116666666666666,3.0
wav2vec2_4ba6b0ef_other_reports,5.133333333333334,3.0
wav2vec2_4ba6b0ef_other_reports,5.15,3.0
wav2vec2_4ba6b0ef_other_reports,5.166666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,5.183333333333334,5.0
wav2vec2_4ba6b0ef_other_reports,5.2,5.0
wav2vec2_4ba6b0ef_other_reports,5.216666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,5.233333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,5.25,5.0
wav2vec2_4ba6b0ef_other_reports,5.266666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,5.283333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,5.3,3.0
wav2vec2_4ba6b0ef_other_reports,5.316666666666666,3.0
wav2vec2_4ba6b0ef_other_reports,5.333333333333333,3.0
wav2vec2_4ba6b0ef_other_reports,5.35,3.0
wav2vec2_4ba6b0ef_other_reports,5.366666666666666,3.0
wav2vec2_4ba6b0ef_other_reports,5.383333333333334,3.0
wav2vec2_4ba6b0ef_other_reports,5.4,3.0
wav2vec2_4ba6b0ef_other_reports,5.416666666666667,3.0
wav2vec2_4ba6b0ef_other_reports,5.433333333333334,3.0
wav2vec2_4ba6b0ef_other_reports,5.45,3.0
wav2vec2_4ba6b0ef_other_reports,5.466666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,5.483333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,5.5,5.0
wav2vec2_4ba6b0ef_other_reports,5.516666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,5.533333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,5.55,5.0
wav2vec2_4ba6b0ef_other_reports,5.566666666666666,5.0
wav2vec2_4ba6b0ef_other_reports,5.583333333333333,4.0
wav2vec2_4ba6b0ef_other_reports,5.6,4.0
wav2vec2_4ba6b0ef_other_reports,5.616666666666666,4.0
wav2vec2_4ba6b0ef_other_reports,5.633333333333334,4.0
wav2vec2_4ba6b0ef_other_reports,5.65,4.0
wav2vec2_4ba6b0ef_other_reports,5.666666666666667,4.0
wav2vec2_4ba6b0ef_other_reports,5.683333333333334,4.0
wav2vec2_4ba6b0ef_other_reports,5.7,4.0
wav2vec2_4ba6b0ef_other_reports,5.716666666666667,4.0
wav2vec2_4ba6b0ef_other_reports,5.733333333333333,4.0
wav2vec2_4ba6b0ef_other_reports,5.75,4.0
wav2vec2_4ba6b0ef_other_reports,5.766666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,5.783333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,5.8,6.0
wav2vec2_4ba6b0ef_other_reports,5.816666666666666,6.0
wav2vec2_4ba6b0ef_other_reports,5.833333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,5.85,6.0
wav2vec2_4ba6b0ef_other_reports,5.866666666666666,6.0
wav2vec2_4ba6b0ef_other_reports,5.883333333333334,6.0
wav2vec2_4ba6b0ef_other_reports,5.9,6.0
wav2vec2_4ba6b0ef_other_reports,5.916666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,5.933333333333334,6.0
wav2vec2_4ba6b0ef_other_reports,5.95,6.0
wav2vec2_4ba6b0ef_other_reports,5.966666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,5.983333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,6.0,6.0
wav2vec2_4ba6b0ef_other_reports,6.016666666666667,8.0
wav2vec2_4ba6b0ef_other_reports,6.033333333333333,8.0
wav2vec2_4ba6b0ef_other_reports,6.05,8.0
wav2vec2_4ba6b0ef_other_reports,6.066666666666666,8.0
wav2vec2_4ba6b0ef_other_reports,6.083333333333333,8.0
wav2vec2_4ba6b0ef_other_reports,6.1,8.0
wav2vec2_4ba6b0ef_other_reports,6.116666666666666,8.0
wav2vec2_4ba6b0ef_other_reports,6.133333333333334,8.0
wav2vec2_4ba6b0ef_other_reports,6.15,8.0
wav2vec2_4ba6b0ef_other_reports,6.166666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,6.183333333333334,6.0
wav2vec2_4ba6b0ef_other_reports,6.2,6.0
wav2vec2_4ba6b0ef_other_reports,6.216666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,6.233333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,6.25,6.0
wav2vec2_4ba6b0ef_other_reports,6.266666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,6.283333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,6.3,6.0
wav2vec2_4ba6b0ef_other_reports,6.316666666666666,6.0
wav2vec2_4ba6b0ef_other_reports,6.333333333333333,8.0
wav2vec2_4ba6b0ef_other_reports,6.35,8.0
wav2vec2_4ba6b0ef_other_reports,6.366666666666666,8.0
wav2vec2_4ba6b0ef_other_reports,6.383333333333334,8.0
wav2vec2_4ba6b0ef_other_reports,6.4,8.0
wav2vec2_4ba6b0ef_other_reports,6.416666666666667,8.0
wav2vec2_4ba6b0ef_other_reports,6.433333333333334,8.0
wav2vec2_4ba6b0ef_other_reports,6.45,8.0
wav2vec2_4ba6b0ef_other_reports,6.466666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,6.483333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,6.5,6.0
wav2vec2_4ba6b0ef_other_reports,6.516666666666667,6.0
wav2vec2_4ba6b0ef_other_reports,6.533333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,6.55,6.0
wav2vec2_4ba6b0ef_other_reports,6.566666666666666,6.0
wav2vec2_4ba6b0ef_other_reports,6.583333333333333,6.0
wav2vec2_4ba6b0ef_other_reports,6.6,7.0
wav2vec2_4ba6b0ef_other_reports,6.616666666666666,9.0
wav2vec2_4ba6b0ef_other_reports,6.633333333333334,9.0
wav2vec2_4ba6b0ef_other_reports,6.65,9.0
wav2vec2_4ba6b0ef_other_reports,6.666666666666667,9.0
wav2vec2_4ba6b0ef_other_reports,6.683333333333334,9.0
wav2vec2_4ba6b0ef_other_reports,6.7,9.0
wav2vec2_4ba6b0ef_other_reports,6.716666666666667,9.0
wav2vec2_4ba6b0ef_other_reports,6.733333333333333,9.0
wav2vec2_4ba6b0ef_other_reports,6.75,9.0
wav2vec2_4ba6b0ef_other_reports,6.766666666666667,7.0
wav2vec2_4ba6b0ef_other_reports,6.783333333333333,7.0
wav2vec2_4ba6b0ef_other_reports,6.8,7.0
wav2vec2_4ba6b0ef_other_reports,6.816666666666666,7.0
wav2vec2_4ba6b0ef_other_reports,6.833333333333333,7.0
wav2vec2_4ba6b0ef_other_reports,6.85,7.0
wav2vec2_4ba6b0ef_other_reports,6.866666666666666,7.0
wav2vec2_4ba6b0ef_other_reports,6.883333333333334,7.0
wav2vec2_4ba6b0ef_other_reports,6.9,7.0
wav2vec2_4ba6b0ef_other_reports,6.916666666666667,7.0
wav2vec2_4ba6b0ef_other_reports,6.933333333333334,7.0
wav2vec2_4ba6b0ef_other_reports,6.95,7.0
wav2vec2_4ba6b0ef_other_reports,6.966666666666667,7.0
wav2vec2_4ba6b0ef_other_reports,6.983333333333333,7.0
wav2vec2_4ba6b0ef_other_reports,7.0,7.0
wav2vec2_4ba6b0ef_other_reports,7.016666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,7.033333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,7.05,5.0
wav2vec2_4ba6b0ef_other_reports,7.066666666666666,5.0
wav2vec2_4ba6b0ef_other_reports,7.083333333333333,5.0
wav2vec2_4ba6b0ef_other_reports,7.1,5.0
wav2vec2_4ba6b0ef_other_reports,7.116666666666666,5.0
wav2vec2_4ba6b0ef_other_reports,7.133333333333334,5.0
wav2vec2_4ba6b0ef_other_reports,7.15,5.0
wav2vec2_4ba6b0ef_other_reports,7.166666666666667,5.0
wav2vec2_4ba6b0ef_other_reports,7.183333333333334,5.0
wav2vec2_4ba6b0ef_other_reports,7.2,6.0
wav2vec2_4ba6b0ef_other_reports,7.216666666666667,9.0
wav2vec2_4ba6b0ef_other_reports,7.233333333333333,9.0
wav2vec2_4ba6b0ef_other_reports,7.25,9.0
wav2vec2_4ba6b0ef_other_reports,7.266666666666667,9.0
