run,t_hours,rounds
wav2vec2_4ba6b0ef_other_reports,3.8,90.0
wav2vec2_4ba6b0ef_other_reports,3.816666666666667,90.0
wav2vec2_4ba6b0ef_other_reports,3.8333333333333335,90.0
wav2vec2_4ba6b0ef_other_reports,3.85,89.0
wav2vec2_4ba6b0ef_other_reports,3.8666666666666667,89.0
wav2vec2_4ba6b0ef_other_reports,3.8833333333333333,88.0
wav2vec2_4ba6b0ef_other_reports,3.9,87.0
wav2vec2_4ba6b0ef_other_reports,3.9166666666666665,88.0
wav2vec2_4ba6b0ef_other_reports,3.933333333333333,88.0
wav2vec2_4ba6b0ef_other_reports,3.95,88.0
wav2vec2_4ba6b0ef_other_reports,3.966666666666667,88.0
wav2vec2_4ba6b0ef_other_reports,3.9833333333333334,88.0
wav2vec2_4ba6b0ef_other_reports,4.0,87.0
wav2vec2_4ba6b0ef_other_reports,4.016666666666667,86.0
wav2vec2_4ba6b0ef_other_reports,4.033333333333333,86.0
wav2vec2_4ba6b0ef_other_reports,4.05,86.0
wav2vec2_4ba6b0ef_other_reports,4.066666666666666,85.0
wav2vec2_4ba6b0ef_other_reports,4.083333333333333,86.0
wav2vec2_4ba6b0ef_other_reports,4.1,85.0
wav2vec2_4ba6b0ef_other_reports,4.116666666666666,86.0
wav2vec2_4ba6b0ef_other_reports,4.133333333333334,85.0
wav2vec2_4ba6b0ef_other_reports,4.15,85.0
wav2vec2_4ba6b0ef_other_reports,4.166666666666667,84.0
wav2vec2_4ba6b0ef_other_reports,4.183333333333334,84.0
wav2vec2_4ba6b0ef_other_reports,4.2,84.0
wav2vec2_4ba6b0ef_other_reports,4.216666666666667,83.0
wav2vec2_4ba6b0ef_other_reports,4.233333333333333,83.0
wav2vec2_4ba6b0ef_other_reports,4.25,83.0
wav2vec2_4ba6b0ef_other_reports,4.266666666666667,82.0
wav2vec2_4ba6b0ef_other_reports,4.283333333333333,82.0
wav2vec2_4ba6b0ef_other_reports,4.3,83.0
wav2vec2_4ba6b0ef_other_reports,4.316666666666666,83.0
wav2vec2_4ba6b0ef_other_reports,4.333333333333333,82.0
wav2vec2_4ba6b0ef_other_reports,4.35,82.0
wav2vec2_4ba6b0ef_other_reports,4.366666666666666,82.0
wav2vec2_4ba6b0ef_other_reports,4.383333333333334,82.0
wav2vec2_4ba6b0ef_other_reports,4.4,81.0
wav2vec2_4ba6b0ef_other_reports,4.416666666666667,82.0
wav2vec2_4ba6b0ef_other_reports,4.433333333333334,81.0
wav2vec2_4ba6b0ef_other_reports,4.45,81.0
wav2vec2_4ba6b0ef_other_reports,4.466666666666667,81.0
wav2vec2_4ba6b0ef_other_reports,4.483333333333333,81.0
wav2vec2_4ba6b0ef_other_reports,4.5,81.0
wav2vec2_4ba6b0ef_other_reports,4.516666666666667,80.0
wav2vec2_4ba6b0ef_other_reports,4.533333333333333,81.0
wav2vec2_4ba6b0ef_other_reports,4.55,80.0
wav2vec2_4ba6b0ef_other_reports,4.566666666666666,80.0
wav2vec2_4ba6b0ef_other_reports,4.583333333333333,79.0
wav2vec2_4ba6b0ef_other_reports,4.6,80.0
wav2vec2_4ba6b0ef_other_reports,4.616666666666666,80.0
wav2vec2_4ba6b0ef_other_reports,4.633333333333334,79.0
wav2vec2_4ba6b0ef_other_reports,4.65,79.0
