"Time","data_points"
2026-01-06 20:41:00,1633
2026-01-06 20:42:00,1588
2026-01-06 20:43:00,1270
2026-01-06 20:44:00,1678
2026-01-06 20:45:00,1315
2026-01-06 20:46:00,1860
2026-01-06 20:47:00,1270
2026-01-06 20:48:00,1270
2026-01-06 20:49:00,1815
2026-01-06 20:50:00,1769
2026-01-06 20:51:00,1860
2026-01-06 20:52:00,1860
2026-01-06 20:53:00,1860
2026-01-06 20:54:00,1860
2026-01-06 20:55:00,1860
