"Time","job_id 1","Value #Round","job_id 2","Value #Max Duration","job_id 3","Value #Min Duration","job_id 4","Value #Avg. Duration","job_id 5","Value #Steps"
2026-01-06 20:55:09,036366ad-99ac-4e54-859c-f08c23d54754,487,036366ad-99ac-4e54-859c-f08c23d54754,2.14,036366ad-99ac-4e54-859c-f08c23d54754,0.341,036366ad-99ac-4e54-859c-f08c23d54754,0.741,db462338-c776-4d76-a31e-91c195592a51,2603
