"Time","avg"
2026-01-06 20:41:00,40.1 ms
2026-01-06 20:42:00,55.7 ms
2026-01-06 20:43:00,26.4 ms
2026-01-06 20:44:00,25.4 ms
2026-01-06 20:45:00,46.1 ms
2026-01-06 20:46:00,32.0 ms
2026-01-06 20:47:00,40.5 ms
2026-01-06 20:48:00,27.0 ms
2026-01-06 20:49:00,41.9 ms
2026-01-06 20:50:00,39.3 ms
2026-01-06 20:51:00,47.8 ms
2026-01-06 20:52:00,47.8 ms
2026-01-06 20:53:00,47.8 ms
2026-01-06 20:54:00,47.8 ms
2026-01-06 20:55:00,47.8 ms
