"Time","job_id 1","Value #Round","job_id 2","Value #Max Duration","job_id 3","Value #Min Duration","job_id 4","Value #Avg. Duration","job_id 5","Value #Steps"
2026-01-06 22:17:17,6cf21252-9c5a-49f5-8b97-a96edf0a8065,597,6cf21252-9c5a-49f5-8b97-a96edf0a8065,119,6cf21252-9c5a-49f5-8b97-a96edf0a8065,0.247,6cf21252-9c5a-49f5-8b97-a96edf0a8065,15.8,db462338-c776-4d76-a31e-91c195592a51,2667
