run,t_hours,round_s
resnet-50_result_report,0.0,31.3
resnet-50_result_report,0.03333333333333333,6.74
resnet-50_result_report,0.06666666666666667,27.0
resnet-50_result_report,0.1,10.4
resnet-50_result_report,0.13333333333333333,21.5
resnet-50_result_report,0.16666666666666666,18.5
resnet-50_result_report,0.2,20.5
resnet-50_result_report,0.23333333333333334,33.2
resnet-50_result_report,0.26666666666666666,16.8
resnet-50_result_report,0.3,19.8
resnet-50_result_report,0.3333333333333333,26.9
resnet-50_result_report,0.36666666666666664,15.3
resnet-50_result_report,0.4,47.5
resnet-50_result_report,0.43333333333333335,17.9
resnet-50_result_report,0.4666666666666667,14.3
resnet-50_result_report,0.5,15.8
resnet-50_result_report,0.5333333333333333,17.6
resnet-50_result_report,0.5666666666666667,8.06
resnet-50_result_report,0.6,17.4
resnet-50_result_report,0.6333333333333333,10.8
resnet-50_result_report,0.6666666666666666,6.54
resnet-50_result_report,0.7,23.7
resnet-50_result_report,0.7333333333333333,12.5
resnet-50_result_report,0.7666666666666667,7.5
resnet-50_result_report,0.8,5.68
resnet-50_result_report,0.8333333333333334,7.97
resnet-50_result_report,0.8666666666666667,61.2
resnet-50_result_report,0.9,40.0
resnet-50_result_report,0.9333333333333333,11.7
resnet-50_result_report,0.9666666666666667,33.8
resnet-50_result_report,1.0,14.7
resnet-50_result_report,1.0333333333333334,6.51
resnet-50_result_report,1.0666666666666667,11.4
resnet-50_result_report,1.1,26.6
resnet-50_result_report,1.1333333333333333,25.0
resnet-50_result_report,1.1666666666666667,10.2
resnet-50_result_report,1.2,9.91
resnet-50_result_report,1.2333333333333334,55.0
resnet-50_result_report,1.2666666666666666,51.7
resnet-50_result_report,1.3,8.68
resnet-50_result_report,1.3333333333333333,6.3
resnet-50_result_report,1.3666666666666667,6.38
resnet-50_result_report,1.4,6.36
resnet-50_result_report,1.4333333333333333,6.55
resnet-50_result_report,1.4666666666666666,5.59
resnet-50_result_report,1.5,21.0
resnet-50_result_report,1.5333333333333334,13.7
resnet-50_result_report,1.5666666666666667,5.55
resnet-50_result_report,1.6,7.45
resnet-50_result_report,1.6333333333333333,5.96
resnet-50_result_report,1.6666666666666667,16.2
resnet-50_result_report,1.7,16.0
resnet-50_result_report,1.7333333333333334,5.54
resnet-50_result_report,1.7666666666666666,5.56
resnet-50_result_report,1.8,5.75
resnet-50_result_report,1.8333333333333333,8.14
resnet-50_result_report,1.8666666666666667,6.28
resnet-50_result_report,1.9,6.53
resnet-50_result_report,1.9333333333333333,12.3
resnet-50_result_report,1.9666666666666666,8.82
resnet-50_result_report,2.0,12.2
resnet-50_result_report,2.033333333333333,22.5
resnet-50_result_report,2.066666666666667,5.75
resnet-50_result_report,2.1,7.48
resnet-50_result_report,2.1333333333333333,8.84
resnet-50_result_report,2.1666666666666665,6.24
resnet-50_result_report,2.2,5.47
resnet-50_result_report,2.2333333333333334,5.74
resnet-50_result_report,2.2666666666666666,6.3
resnet-50_result_report,2.3,46.9
resnet-50_result_report,2.3333333333333335,43.6
resnet-50_result_report,2.3666666666666667,20.5
resnet-50_result_report,2.4,6.19
resnet-50_result_report,2.433333333333333,6.39
resnet-50_result_report,2.466666666666667,5.78
resnet-50_result_report,2.5,6.27
resnet-50_result_report,2.533333333333333,7.7
resnet-50_result_report,2.566666666666667,25.8
resnet-50_result_report,2.6,43.4
resnet-50_result_report,2.6333333333333333,7.23
resnet-50_result_report,2.6666666666666665,45.1
resnet-50_result_report,2.7,11.9
resnet-50_result_report,2.7333333333333334,40.6
resnet-50_result_report,2.7666666666666666,11.4
resnet-50_result_report,2.8,6.49
resnet-50_result_report,2.8333333333333335,6.7
resnet-50_result_report,2.8666666666666667,6.86
resnet-50_result_report,2.9,6.64
resnet-50_result_report,2.933333333333333,5.34
resnet-50_result_report,2.966666666666667,6.67
resnet-50_result_report,3.0,7.21
resnet-50_result_report,3.033333333333333,10.1
resnet-50_result_report,3.066666666666667,25.9
resnet-50_result_report,3.1,11.7
resnet-50_result_report,3.1333333333333333,5.79
resnet-50_result_report,3.1666666666666665,5.58
resnet-50_result_report,3.2,5.65
resnet-50_result_report,3.2333333333333334,7.32
resnet-50_result_report,3.2666666666666666,36.6
resnet-50_result_report,3.3,36.8
resnet-50_result_report,3.3333333333333335,65.4
resnet-50_result_report,3.3666666666666667,11.3
resnet-50_result_report,3.4,11.3
resnet-50_result_report,3.433333333333333,72.6
resnet-50_result_report,3.466666666666667,72.6
resnet-50_result_report,3.5,72.6
resnet-50_result_report,3.533333333333333,72.6
resnet-50_result_report,3.566666666666667,72.6
resnet-50_result_report,3.6,72.0
resnet-50_result_report,3.6333333333333333,51.8
resnet-50_result_report,3.6666666666666665,51.8
resnet-50_result_report,3.7,64.2
resnet-50_result_report,3.7333333333333334,64.2
resnet-50_result_report,3.7666666666666666,72.0
resnet-50_result_report,3.8,72.0
resnet-50_result_report,3.8333333333333335,72.0
resnet-50_result_report,3.8666666666666667,72.0
resnet-50_result_report,3.9,72.0
resnet-50_result_report,3.933333333333333,72.0
resnet-50_result_report,3.966666666666667,72.0
resnet-50_result_report,4.0,72.0
resnet-50_result_report,4.033333333333333,72.0
resnet-50_result_report,4.066666666666666,51.8
resnet-50_result_report,4.1,51.8
resnet-50_result_report,4.133333333333334,64.80000000000001
resnet-50_result_report,4.166666666666667,64.80000000000001
resnet-50_result_report,4.2,69.6
resnet-50_result_report,4.233333333333333,69.6
resnet-50_result_report,4.266666666666667,6.46
resnet-50_result_report,4.3,8.65
resnet-50_result_report,4.333333333333333,7.91
resnet-50_result_report,4.366666666666666,6.71
resnet-50_result_report,4.4,7.19
resnet-50_result_report,4.433333333333334,6.48
resnet-50_result_report,4.466666666666667,7.67
