run,t_hours,redirects
resnet_50_145ac6a_report,65.16666666666667,72.0
resnet_50_145ac6a_report,65.33333333333333,103.0
resnet_50_145ac6a_report,65.5,86.0
resnet_50_145ac6a_report,65.66666666666667,31.0
resnet_50_145ac6a_report,65.83333333333333,31.0
resnet_50_145ac6a_report,66.0,46.0
resnet_50_145ac6a_report,66.16666666666667,46.0
resnet_50_145ac6a_report,66.33333333333333,15.0
resnet_50_145ac6a_report,66.5,15.0
resnet_50_145ac6a_report,66.66666666666667,32.0
resnet_50_145ac6a_report,66.83333333333333,39.0
resnet_50_145ac6a_report,67.0,24.0
resnet_50_145ac6a_report,67.16666666666667,24.0
resnet_50_145ac6a_report,67.33333333333333,24.0
resnet_50_145ac6a_report,67.5,30.0
resnet_50_145ac6a_report,67.66666666666667,13.0
resnet_50_145ac6a_report,67.83333333333333,6.0
resnet_50_145ac6a_report,68.0,6.0
resnet_50_145ac6a_report,68.16666666666667,17.0
resnet_50_145ac6a_report,68.33333333333333,17.0
resnet_50_145ac6a_report,68.5,11.0
resnet_50_145ac6a_report,68.66666666666667,11.0
resnet_50_145ac6a_report,68.83333333333333,14.0
resnet_50_145ac6a_report,69.0,14.0
resnet_50_145ac6a_report,69.16666666666667,3.0
resnet_50_145ac6a_report,69.33333333333333,3.0
resnet_50_145ac6a_report,69.5,3.0
resnet_50_145ac6a_report,69.66666666666667,4.0
resnet_50_145ac6a_report,69.83333333333333,1.0
resnet_50_145ac6a_report,70.0,1.0
resnet_50_145ac6a_report,70.16666666666667,1.0
resnet_50_145ac6a_report,70.33333333333333,7.0
resnet_50_145ac6a_report,70.5,7.0
resnet_50_145ac6a_report,70.66666666666667,6.0
resnet_50_145ac6a_report,70.83333333333333,6.0
resnet_50_145ac6a_report,71.0,7.0
resnet_50_145ac6a_report,71.16666666666667,7.0
resnet_50_145ac6a_report,71.33333333333333,1.0
resnet_50_145ac6a_report,71.5,1.0
resnet_50_145ac6a_report,71.66666666666667,4.0
resnet_50_145ac6a_report,71.83333333333333,4.0
resnet_50_145ac6a_report,72.0,3.0
resnet_50_145ac6a_report,72.16666666666667,3.0
resnet_50_145ac6a_report,72.33333333333333,3.0
resnet_50_145ac6a_report,72.5,12.0
resnet_50_145ac6a_report,72.66666666666667,9.0
resnet_50_145ac6a_report,72.83333333333333,9.0
resnet_50_145ac6a_report,73.0,9.0
resnet_50_145ac6a_report,73.16666666666667,14.0
resnet_50_145ac6a_report,73.33333333333333,14.0
resnet_50_145ac6a_report,73.5,5.0
resnet_50_145ac6a_report,73.66666666666667,5.0
resnet_50_145ac6a_report,73.83333333333333,34.0
resnet_50_145ac6a_report,74.0,34.0
resnet_50_145ac6a_report,74.16666666666667,29.0
resnet_50_145ac6a_report,74.33333333333333,29.0
resnet_50_145ac6a_report,74.5,34.0
resnet_50_145ac6a_report,74.66666666666667,34.0
resnet_50_145ac6a_report,74.83333333333333,5.0
resnet_50_145ac6a_report,75.0,5.0
resnet_50_145ac6a_report,75.16666666666667,16.0
resnet_50_145ac6a_report,75.33333333333333,16.0
resnet_50_145ac6a_report,75.5,11.0
resnet_50_145ac6a_report,75.66666666666667,11.0
resnet_50_145ac6a_report,75.83333333333333,11.0
resnet_50_145ac6a_report,76.0,17.0
resnet_50_145ac6a_report,76.16666666666667,6.0
resnet_50_145ac6a_report,76.33333333333333,6.0
resnet_50_145ac6a_report,76.5,6.0
resnet_50_145ac6a_report,76.66666666666667,25.0
resnet_50_145ac6a_report,76.83333333333333,25.0
resnet_50_145ac6a_report,77.0,19.0
resnet_50_145ac6a_report,77.16666666666667,19.0
resnet_50_145ac6a_report,77.33333333333333,57.0
resnet_50_145ac6a_report,77.5,57.0
resnet_50_145ac6a_report,77.66666666666667,38.0
