run,t_hours,speed_mbps
resnet-101_result_report,0.0,586.4
resnet-101_result_report,0.08333333333333333,1285.0
resnet-101_result_report,0.16666666666666666,1370.0
resnet-101_result_report,0.25,1283.0
resnet-101_result_report,0.3333333333333333,1272.0
resnet-101_result_report,0.4166666666666667,1259.0
resnet-101_result_report,0.5,1205.0
resnet-101_result_report,0.5833333333333334,1243.0
resnet-101_result_report,0.6666666666666666,1328.0
resnet-101_result_report,0.75,893.0
resnet-101_result_report,0.8333333333333334,597.8
resnet-101_result_report,0.9166666666666666,460.6
resnet-101_result_report,1.0,359.79999999999995
resnet-101_result_report,1.0833333333333333,390.0
resnet-101_result_report,1.1666666666666667,320.2
resnet-101_result_report,1.25,385.8
resnet-101_result_report,1.3333333333333333,488.3
resnet-101_result_report,1.4166666666666667,673.4
resnet-101_result_report,1.5,586.3
resnet-101_result_report,1.5833333333333333,597.8
resnet-101_result_report,1.6666666666666667,616.0
resnet-101_result_report,1.75,423.6
resnet-101_result_report,1.8333333333333333,248.3
resnet-101_result_report,1.9166666666666667,490.6
resnet-101_result_report,2.0,627.0
resnet-101_result_report,2.0833333333333335,608.0
resnet-101_result_report,2.1666666666666665,508.0
resnet-101_result_report,2.25,231.0
resnet-101_result_report,2.3333333333333335,311.79999999999995
resnet-101_result_report,2.4166666666666665,302.79999999999995
resnet-101_result_report,2.5,564.2
resnet-101_result_report,2.5833333333333335,642.0
resnet-101_result_report,2.6666666666666665,619.0
resnet-101_result_report,2.75,642.0
resnet-101_result_report,2.8333333333333335,358.79999999999995
resnet-101_result_report,2.9166666666666665,340.3
resnet-101_result_report,3.0,613.0
resnet-101_result_report,3.0833333333333335,645.0
resnet-101_result_report,3.1666666666666665,632.0
resnet-101_result_report,3.25,617.0
resnet-101_result_report,3.3333333333333335,476.3
resnet-101_result_report,3.4166666666666665,630.0
resnet-101_result_report,3.5,647.0
resnet-101_result_report,3.5833333333333335,612.0
resnet-101_result_report,3.6666666666666665,371.20000000000005
resnet-101_result_report,3.75,427.0
resnet-101_result_report,3.8333333333333335,627.0
resnet-101_result_report,3.9166666666666665,644.0
resnet-101_result_report,4.0,657.0
resnet-101_result_report,4.083333333333333,499.79999999999995
resnet-101_result_report,4.166666666666667,601.6
resnet-101_result_report,4.25,667.0
resnet-101_result_report,4.333333333333333,649.0
resnet-101_result_report,4.416666666666667,648.0
resnet-101_result_report,4.5,445.2
resnet-101_result_report,4.583333333333333,622.0
resnet-101_result_report,4.666666666666667,637.0
resnet-101_result_report,4.75,632.0
resnet-101_result_report,4.833333333333333,668.0
resnet-101_result_report,4.916666666666667,645.0
resnet-101_result_report,5.0,643.0
resnet-101_result_report,5.083333333333333,643.0
resnet-101_result_report,5.166666666666667,395.20000000000005
resnet-101_result_report,5.25,661.0
resnet-101_result_report,5.333333333333333,630.0
resnet-101_result_report,5.416666666666667,645.0
resnet-101_result_report,5.5,698.0
resnet-101_result_report,5.583333333333333,645.0
resnet-101_result_report,5.666666666666667,658.0
resnet-101_result_report,5.75,615.0
resnet-101_result_report,5.833333333333333,398.6
resnet-101_result_report,5.916666666666667,597.0
resnet-101_result_report,6.0,539.0
resnet-101_result_report,6.083333333333333,611.8
resnet-101_result_report,6.166666666666667,514.2
resnet-101_result_report,6.25,650.9
resnet-101_result_report,6.333333333333333,1095.0
resnet-101_result_report,6.416666666666667,928.0
resnet-101_result_report,6.5,570.4
resnet-101_result_report,6.583333333333333,475.20000000000005
resnet-101_result_report,6.666666666666667,337.59999999999997
resnet-101_result_report,6.75,393.40000000000003
resnet-101_result_report,6.833333333333333,376.6
resnet-101_result_report,6.916666666666667,464.40000000000003
resnet-101_result_report,7.0,555.4
resnet-101_result_report,7.083333333333333,635.5
resnet-101_result_report,7.166666666666667,571.1
resnet-101_result_report,7.25,598.8
resnet-101_result_report,7.333333333333333,569.1
resnet-101_result_report,7.416666666666667,296.4
resnet-101_result_report,7.5,329.4
resnet-101_result_report,7.583333333333333,310.4
resnet-101_result_report,7.666666666666667,522.7
resnet-101_result_report,7.75,574.6
resnet-101_result_report,7.833333333333333,630.0
resnet-101_result_report,7.916666666666667,615.5999999999999
resnet-101_result_report,8.0,358.0
resnet-101_result_report,8.083333333333334,359.4
resnet-101_result_report,8.166666666666666,562.6
resnet-101_result_report,8.25,643.0
resnet-101_result_report,8.333333333333334,632.0
resnet-101_result_report,8.416666666666666,435.20000000000005
resnet-101_result_report,8.5,273.0
resnet-101_result_report,8.583333333333334,337.4
resnet-101_result_report,8.666666666666666,574.7
resnet-101_result_report,8.75,618.0
resnet-101_result_report,8.833333333333334,629.0
resnet-101_result_report,8.916666666666666,628.0
resnet-101_result_report,9.0,361.3
resnet-101_result_report,9.083333333333334,510.29999999999995
resnet-101_result_report,9.166666666666666,615.0
resnet-101_result_report,9.25,642.0
resnet-101_result_report,9.333333333333334,643.0
resnet-101_result_report,9.416666666666666,343.4
resnet-101_result_report,9.5,391.90000000000003
resnet-101_result_report,9.583333333333334,637.0
resnet-101_result_report,9.666666666666666,650.0
resnet-101_result_report,9.75,644.0
resnet-101_result_report,9.833333333333334,459.20000000000005
resnet-101_result_report,9.916666666666666,625.0
resnet-101_result_report,10.0,658.0
resnet-101_result_report,10.083333333333334,633.0
resnet-101_result_report,10.166666666666666,646.0
resnet-101_result_report,10.25,632.0
resnet-101_result_report,10.333333333333334,658.0
resnet-101_result_report,10.416666666666666,676.0
resnet-101_result_report,10.5,608.9
resnet-101_result_report,10.583333333333334,613.0
resnet-101_result_report,10.666666666666666,597.0
resnet-101_result_report,10.75,635.0
resnet-101_result_report,10.833333333333334,627.0
resnet-101_result_report,10.916666666666666,651.0
resnet-101_result_report,11.0,661.0
resnet-101_result_report,11.083333333333334,645.0
resnet-101_result_report,11.166666666666666,608.4
resnet-101_result_report,11.25,367.3
resnet-101_result_report,11.333333333333334,618.0
resnet-101_result_report,11.416666666666666,619.0
resnet-101_result_report,11.5,628.0
resnet-101_result_report,11.583333333333334,639.0
resnet-101_result_report,11.666666666666666,618.0
resnet-101_result_report,11.75,624.0
resnet-101_result_report,11.833333333333334,623.0
resnet-101_result_report,11.916666666666666,654.0
resnet-101_result_report,12.0,624.0
resnet-101_result_report,12.083333333333334,623.0
resnet-101_result_report,12.166666666666666,630.0
resnet-101_result_report,12.25,615.3
resnet-101_result_report,12.333333333333334,608.0
resnet-101_result_report,12.416666666666666,637.0
resnet-101_result_report,12.5,648.0
resnet-101_result_report,12.583333333333334,632.0
resnet-101_result_report,12.666666666666666,643.0
resnet-101_result_report,12.75,631.0
resnet-101_result_report,12.833333333333334,631.0
resnet-101_result_report,12.916666666666666,613.0
resnet-101_result_report,13.0,652.0
resnet-101_result_report,13.083333333333334,641.0
resnet-101_result_report,13.166666666666666,613.0
resnet-101_result_report,13.25,626.0
resnet-101_result_report,13.333333333333334,625.0
resnet-101_result_report,13.416666666666666,631.0
resnet-101_result_report,13.5,631.0
resnet-101_result_report,13.583333333333334,644.0
resnet-101_result_report,13.666666666666666,586.6
resnet-101_result_report,13.75,630.0
resnet-101_result_report,13.833333333333334,634.0
resnet-101_result_report,13.916666666666666,635.0
resnet-101_result_report,14.0,622.0
resnet-101_result_report,14.083333333333334,670.0
resnet-101_result_report,14.166666666666666,629.0
resnet-101_result_report,14.25,673.0
resnet-101_result_report,14.333333333333334,623.0
resnet-101_result_report,14.416666666666666,642.0
resnet-101_result_report,14.5,632.0
resnet-101_result_report,14.583333333333334,644.0
resnet-101_result_report,14.666666666666666,654.0
resnet-101_result_report,14.75,639.0
resnet-101_result_report,14.833333333333334,659.0
resnet-101_result_report,14.916666666666666,641.0
resnet-101_result_report,15.0,505.6
resnet-101_result_report,15.083333333333334,630.0
resnet-101_result_report,15.166666666666666,615.0
resnet-101_result_report,15.25,628.0
resnet-101_result_report,15.333333333333334,634.0
resnet-101_result_report,15.416666666666666,643.0
resnet-101_result_report,15.5,638.0
