run,t_hours,round_s
resnet_50_145ac6a_report,0.0,14.285714285714286
resnet_50_145ac6a_report,0.16666666666666666,12.244897959183673
resnet_50_145ac6a_report,0.3333333333333333,13.333333333333334
resnet_50_145ac6a_report,0.5,15.0
resnet_50_145ac6a_report,0.6666666666666666,17.142857142857142
resnet_50_145ac6a_report,0.8333333333333334,15.0
resnet_50_145ac6a_report,1.0,13.333333333333334
resnet_50_145ac6a_report,1.1666666666666667,13.333333333333334
resnet_50_145ac6a_report,1.3333333333333333,13.043478260869565
resnet_50_145ac6a_report,1.5,13.043478260869565
resnet_50_145ac6a_report,1.6666666666666667,13.043478260869565
resnet_50_145ac6a_report,1.8333333333333333,13.043478260869565
resnet_50_145ac6a_report,2.0,13.333333333333334
resnet_50_145ac6a_report,2.1666666666666665,12.76595744680851
resnet_50_145ac6a_report,2.3333333333333335,9.23076923076923
resnet_50_145ac6a_report,2.5,8.333333333333334
resnet_50_145ac6a_report,2.6666666666666665,8.333333333333334
resnet_50_145ac6a_report,2.8333333333333335,8.450704225352112
resnet_50_145ac6a_report,3.0,8.333333333333334
resnet_50_145ac6a_report,3.1666666666666665,8.450704225352112
resnet_50_145ac6a_report,3.3333333333333335,11.538461538461538
resnet_50_145ac6a_report,3.5,13.043478260869565
resnet_50_145ac6a_report,3.6666666666666665,13.043478260869565
resnet_50_145ac6a_report,3.8333333333333335,9.836065573770492
resnet_50_145ac6a_report,4.0,7.6923076923076925
resnet_50_145ac6a_report,4.166666666666667,6.818181818181818
resnet_50_145ac6a_report,4.333333333333333,6.818181818181818
resnet_50_145ac6a_report,4.5,6.818181818181818
resnet_50_145ac6a_report,4.666666666666667,6.896551724137931
resnet_50_145ac6a_report,4.833333333333333,8.333333333333334
resnet_50_145ac6a_report,5.0,9.090909090909092
resnet_50_145ac6a_report,5.166666666666667,8.333333333333334
resnet_50_145ac6a_report,5.333333333333333,6.666666666666667
resnet_50_145ac6a_report,5.5,6.382978723404255
resnet_50_145ac6a_report,5.666666666666667,6.382978723404255
resnet_50_145ac6a_report,5.833333333333333,6.25
resnet_50_145ac6a_report,6.0,5.9405940594059405
resnet_50_145ac6a_report,6.166666666666667,5.825242718446602
resnet_50_145ac6a_report,6.333333333333333,5.882352941176471
resnet_50_145ac6a_report,6.5,6.185567010309279
resnet_50_145ac6a_report,6.666666666666667,6.0606060606060606
resnet_50_145ac6a_report,6.833333333333333,5.504587155963303
resnet_50_145ac6a_report,7.0,5.504587155963303
resnet_50_145ac6a_report,7.166666666666667,5.769230769230769
resnet_50_145ac6a_report,7.333333333333333,5.882352941176471
resnet_50_145ac6a_report,7.5,5.825242718446602
resnet_50_145ac6a_report,7.666666666666667,5.405405405405405
resnet_50_145ac6a_report,7.833333333333333,5.217391304347826
resnet_50_145ac6a_report,8.0,5.357142857142857
resnet_50_145ac6a_report,8.166666666666666,5.3097345132743365
resnet_50_145ac6a_report,8.333333333333334,5.714285714285714
resnet_50_145ac6a_report,8.5,5.084745762711864
resnet_50_145ac6a_report,8.666666666666666,4.878048780487805
resnet_50_145ac6a_report,8.833333333333334,4.958677685950414
resnet_50_145ac6a_report,9.0,4.958677685950414
resnet_50_145ac6a_report,9.166666666666666,5.555555555555555
