run,t_hours,loss
resnet-50_result_report,0.0,6.785
resnet-50_result_report,0.03333333333333333,6.905
resnet-50_result_report,0.06666666666666667,6.9
resnet-50_result_report,0.1,6.9
resnet-50_result_report,0.13333333333333333,6.89
resnet-50_result_report,0.16666666666666666,6.87
resnet-50_result_report,0.2,6.835
resnet-50_result_report,0.23333333333333334,6.84
resnet-50_result_report,0.26666666666666666,6.695
resnet-50_result_report,0.3,6.795
resnet-50_result_report,0.3333333333333333,6.65
resnet-50_result_report,0.36666666666666664,6.855
resnet-50_result_report,0.4,6.705
resnet-50_result_report,0.43333333333333335,6.6850000000000005
resnet-50_result_report,0.4666666666666667,6.695
resnet-50_result_report,0.5,6.835
resnet-50_result_report,0.5333333333333333,6.585
resnet-50_result_report,0.5666666666666667,6.605
resnet-50_result_report,0.6,6.54
resnet-50_result_report,0.6333333333333333,6.475
resnet-50_result_report,0.6666666666666666,6.455
resnet-50_result_report,0.7,6.57
resnet-50_result_report,0.7333333333333333,6.32
resnet-50_result_report,0.7666666666666667,6.335
resnet-50_result_report,0.8,6.16
resnet-50_result_report,0.8333333333333334,6.08
resnet-50_result_report,0.8666666666666667,6.09
resnet-50_result_report,0.9,6.045
resnet-50_result_report,0.9333333333333333,5.975
resnet-50_result_report,0.9666666666666667,6.109999999999999
resnet-50_result_report,1.0,6.025
resnet-50_result_report,1.0333333333333334,5.904999999999999
resnet-50_result_report,1.0666666666666667,5.949999999999999
resnet-50_result_report,1.1,5.98
resnet-50_result_report,1.1333333333333333,5.895
resnet-50_result_report,1.1666666666666667,5.9350000000000005
resnet-50_result_report,1.2,5.82
resnet-50_result_report,1.2333333333333334,6.04
resnet-50_result_report,1.2666666666666666,5.795
resnet-50_result_report,1.3,5.84
resnet-50_result_report,1.3333333333333333,5.65
resnet-50_result_report,1.3666666666666667,5.5
resnet-50_result_report,1.4,5.525
resnet-50_result_report,1.4333333333333333,5.595
resnet-50_result_report,1.4666666666666666,5.465
resnet-50_result_report,1.5,5.4350000000000005
resnet-50_result_report,1.5333333333333334,5.4399999999999995
resnet-50_result_report,1.5666666666666667,5.425000000000001
resnet-50_result_report,1.6,5.24
resnet-50_result_report,1.6333333333333333,5.355
resnet-50_result_report,1.6666666666666667,5.24
resnet-50_result_report,1.7,5.6
resnet-50_result_report,1.7333333333333334,5.32
resnet-50_result_report,1.7666666666666666,5.19
resnet-50_result_report,1.8,4.9350000000000005
resnet-50_result_report,1.8333333333333333,4.965
resnet-50_result_report,1.8666666666666667,5.130000000000001
resnet-50_result_report,1.9,5.0
resnet-50_result_report,1.9333333333333333,4.82
resnet-50_result_report,1.9666666666666666,5.075
resnet-50_result_report,2.0,5.045
resnet-50_result_report,2.033333333333333,5.055
resnet-50_result_report,2.066666666666667,4.83
resnet-50_result_report,2.1,4.79
resnet-50_result_report,2.1333333333333333,4.77
resnet-50_result_report,2.1666666666666665,4.62
resnet-50_result_report,2.2,4.68
resnet-50_result_report,2.2333333333333334,4.735
resnet-50_result_report,2.2666666666666666,4.67
resnet-50_result_report,2.3,4.484999999999999
resnet-50_result_report,2.3333333333333335,4.23
resnet-50_result_report,2.3666666666666667,4.675
resnet-50_result_report,2.4,4.505
resnet-50_result_report,2.433333333333333,4.425
resnet-50_result_report,2.466666666666667,4.45
resnet-50_result_report,2.5,4.675
resnet-50_result_report,2.533333333333333,4.37
resnet-50_result_report,2.566666666666667,4.285
resnet-50_result_report,2.6,4.529999999999999
resnet-50_result_report,2.6333333333333333,4.225
resnet-50_result_report,2.6666666666666665,4.3149999999999995
resnet-50_result_report,2.7,4.48
resnet-50_result_report,2.7333333333333334,4.08
resnet-50_result_report,2.7666666666666666,4.29
resnet-50_result_report,2.8,4.38
resnet-50_result_report,2.8333333333333335,4.2
resnet-50_result_report,2.8666666666666667,4.33
resnet-50_result_report,2.9,4.15
resnet-50_result_report,2.933333333333333,4.21
resnet-50_result_report,2.966666666666667,4.4
resnet-50_result_report,3.0,3.995
resnet-50_result_report,3.033333333333333,4.300000000000001
resnet-50_result_report,3.066666666666667,4.1899999999999995
resnet-50_result_report,3.1,3.99
resnet-50_result_report,3.1333333333333333,3.89
resnet-50_result_report,3.1666666666666665,4.115
resnet-50_result_report,3.2,3.865
resnet-50_result_report,3.2333333333333334,4.08
resnet-50_result_report,3.2666666666666666,4.025
resnet-50_result_report,3.3,4.305
resnet-50_result_report,3.3333333333333335,4.305
resnet-50_result_report,3.3666666666666667,4.445
resnet-50_result_report,3.4,4.445
resnet-50_result_report,3.433333333333333,4.135
resnet-50_result_report,3.466666666666667,4.135
resnet-50_result_report,3.5,4.41
resnet-50_result_report,3.533333333333333,4.41
resnet-50_result_report,3.566666666666667,4.41
resnet-50_result_report,3.6,4.205
resnet-50_result_report,3.6333333333333333,4.109999999999999
resnet-50_result_report,3.6666666666666665,4.109999999999999
resnet-50_result_report,3.7,4.125
resnet-50_result_report,3.7333333333333334,4.125
resnet-50_result_report,3.7666666666666666,4.245
resnet-50_result_report,3.8,4.245
resnet-50_result_report,3.8333333333333335,4.245
resnet-50_result_report,3.8666666666666667,4.16
resnet-50_result_report,3.9,4.16
resnet-50_result_report,3.933333333333333,4.14
resnet-50_result_report,3.966666666666667,4.14
resnet-50_result_report,4.0,4.205
resnet-50_result_report,4.033333333333333,4.205
resnet-50_result_report,4.066666666666666,4.195
resnet-50_result_report,4.1,4.195
resnet-50_result_report,4.133333333333334,4.15
resnet-50_result_report,4.166666666666667,4.15
resnet-50_result_report,4.2,4.215
resnet-50_result_report,4.233333333333333,4.215
resnet-50_result_report,4.266666666666667,4.175000000000001
resnet-50_result_report,4.3,4.095
resnet-50_result_report,4.333333333333333,4.404999999999999
resnet-50_result_report,4.366666666666666,4.1850000000000005
resnet-50_result_report,4.4,4.275
resnet-50_result_report,4.433333333333334,4.195
resnet-50_result_report,4.466666666666667,3.985
resnet-50_result_report,4.5,4.43
resnet-50_result_report,4.533333333333333,4.24
resnet-50_result_report,4.566666666666666,4.115
resnet-50_result_report,4.6,3.9349999999999996
resnet-50_result_report,4.633333333333334,4.08
resnet-50_result_report,4.666666666666667,4.24
resnet-50_result_report,4.7,4.24
resnet-50_result_report,4.733333333333333,3.92
resnet-50_result_report,4.766666666666667,3.9899999999999998
resnet-50_result_report,4.8,3.92
resnet-50_result_report,4.833333333333333,3.83
resnet-50_result_report,4.866666666666666,3.9749999999999996
resnet-50_result_report,4.9,3.96
resnet-50_result_report,4.933333333333334,4.205
resnet-50_result_report,4.966666666666667,4.220000000000001
