run,t_hours,round_s
resnet-101_result_report,19.333333333333332,9.07
resnet-101_result_report,19.416666666666668,9.54
resnet-101_result_report,19.5,8.88
resnet-101_result_report,19.583333333333332,10.4
resnet-101_result_report,19.666666666666668,9.34
resnet-101_result_report,19.75,9.06
resnet-101_result_report,19.833333333333332,9.3
resnet-101_result_report,19.916666666666668,10.1
resnet-101_result_report,20.0,10.7
resnet-101_result_report,20.083333333333332,8.65
resnet-101_result_report,20.166666666666668,7.73
resnet-101_result_report,20.25,9.57
resnet-101_result_report,20.333333333333332,9.18
resnet-101_result_report,20.416666666666668,8.86
resnet-101_result_report,20.5,7.37
resnet-101_result_report,20.583333333333332,9.35
resnet-101_result_report,20.666666666666668,9.6
resnet-101_result_report,20.75,10.1
resnet-101_result_report,20.833333333333332,8.08
resnet-101_result_report,20.916666666666668,8.43
resnet-101_result_report,21.0,9.58
resnet-101_result_report,21.083333333333332,9.83
resnet-101_result_report,21.166666666666668,8.24
resnet-101_result_report,21.25,8.59
resnet-101_result_report,21.333333333333332,8.13
resnet-101_result_report,21.416666666666668,8.62
resnet-101_result_report,21.5,9.03
resnet-101_result_report,21.583333333333332,8.07
resnet-101_result_report,21.666666666666668,8.69
resnet-101_result_report,21.75,8.95
resnet-101_result_report,21.833333333333332,8.66
resnet-101_result_report,21.916666666666668,10.1
resnet-101_result_report,22.0,10.2
resnet-101_result_report,22.083333333333332,11.5
resnet-101_result_report,22.166666666666668,11.5
resnet-101_result_report,22.25,12.7
resnet-101_result_report,22.333333333333332,9.72
resnet-101_result_report,22.416666666666668,8.67
resnet-101_result_report,22.5,8.78
resnet-101_result_report,22.583333333333332,11.7
resnet-101_result_report,22.666666666666668,9.04
resnet-101_result_report,22.75,8.94
resnet-101_result_report,22.833333333333332,8.85
resnet-101_result_report,22.916666666666668,9.93
resnet-101_result_report,23.0,8.91
resnet-101_result_report,23.083333333333332,9.62
resnet-101_result_report,23.166666666666668,8.34
resnet-101_result_report,23.25,9.42
resnet-101_result_report,23.333333333333332,8.08
resnet-101_result_report,23.416666666666668,10.2
resnet-101_result_report,23.5,9.0
resnet-101_result_report,23.583333333333332,9.41
resnet-101_result_report,23.666666666666668,10.1
resnet-101_result_report,23.75,11.3
resnet-101_result_report,23.833333333333332,10.8
resnet-101_result_report,23.916666666666668,9.61
resnet-101_result_report,24.0,9.67
resnet-101_result_report,24.083333333333332,9.73
resnet-101_result_report,24.166666666666668,9.83
resnet-101_result_report,24.25,12.2
resnet-101_result_report,24.333333333333332,8.72
resnet-101_result_report,24.416666666666668,11.2
resnet-101_result_report,24.5,9.84
