run,t_hours,errors,warns
resnet-50_result_report,0.0,0.0,0.0
resnet-50_result_report,0.08333333333333333,0.0,0.0
resnet-50_result_report,0.16666666666666666,0.0,0.0
resnet-50_result_report,0.25,0.0,3.0
resnet-50_result_report,0.3333333333333333,1.0,0.0
resnet-50_result_report,0.4166666666666667,0.0,0.0
resnet-50_result_report,0.5,0.0,0.0
resnet-50_result_report,0.5833333333333334,0.0,0.0
resnet-50_result_report,0.6666666666666666,0.0,0.0
resnet-50_result_report,0.75,0.0,0.0
resnet-50_result_report,0.8333333333333334,0.0,0.0
resnet-50_result_report,0.9166666666666666,0.0,0.0
resnet-50_result_report,1.0,0.0,0.0
resnet-50_result_report,1.0833333333333333,0.0,0.0
resnet-50_result_report,1.1666666666666667,0.0,0.0
resnet-50_result_report,1.25,0.0,0.0
resnet-50_result_report,1.3333333333333333,0.0,0.0
resnet-50_result_report,1.4166666666666667,0.0,0.0
resnet-50_result_report,1.5,0.0,0.0
resnet-50_result_report,1.5833333333333333,0.0,0.0
resnet-50_result_report,1.6666666666666667,0.0,0.0
resnet-50_result_report,1.75,0.0,0.0
resnet-50_result_report,1.8333333333333333,0.0,0.0
resnet-50_result_report,1.9166666666666667,0.0,0.0
resnet-50_result_report,2.0,0.0,0.0
resnet-50_result_report,2.0833333333333335,0.0,0.0
resnet-50_result_report,2.1666666666666665,0.0,0.0
resnet-50_result_report,2.25,0.0,0.0
resnet-50_result_report,2.3333333333333335,0.0,0.0
resnet-50_result_report,2.4166666666666665,0.0,0.0
resnet-50_result_report,2.5,0.0,0.0
resnet-50_result_report,2.5833333333333335,0.0,0.0
resnet-50_result_report,2.6666666666666665,0.0,0.0
resnet-50_result_report,2.75,0.0,0.0
resnet-50_result_report,2.8333333333333335,0.0,0.0
resnet-50_result_report,2.9166666666666665,0.0,0.0
resnet-50_result_report,3.0,0.0,0.0
resnet-50_result_report,3.0833333333333335,0.0,0.0
resnet-50_result_report,3.1666666666666665,0.0,0.0
resnet-50_result_report,3.25,0.0,0.0
resnet-50_result_report,3.3333333333333335,0.0,0.0
resnet-50_result_report,3.4166666666666665,0.0,0.0
resnet-50_result_report,3.5,3.0,1.0
resnet-50_result_report,3.5833333333333335,310.0,6.0
resnet-50_result_report,3.6666666666666665,20.0,25.0
resnet-50_result_report,3.75,31.0,0.0
resnet-50_result_report,3.8333333333333335,31.0,0.0
resnet-50_result_report,3.9166666666666665,30.0,0.0
resnet-50_result_report,4.0,31.0,0.0
resnet-50_result_report,4.083333333333333,31.0,0.0
resnet-50_result_report,4.166666666666667,32.0,0.0
resnet-50_result_report,4.25,30.0,0.0
resnet-50_result_report,4.333333333333333,31.0,0.0
resnet-50_result_report,4.416666666666667,31.0,0.0
resnet-50_result_report,4.5,16.0,2.0
resnet-50_result_report,4.583333333333333,1.0,0.0
resnet-50_result_report,4.666666666666667,0.0,0.0
resnet-50_result_report,4.75,0.0,0.0
resnet-50_result_report,4.833333333333333,0.0,0.0
resnet-50_result_report,4.916666666666667,0.0,0.0
resnet-50_result_report,5.0,0.0,0.0
resnet-50_result_report,5.083333333333333,0.0,0.0
resnet-50_result_report,5.166666666666667,0.0,0.0
resnet-50_result_report,5.25,0.0,0.0
resnet-50_result_report,5.333333333333333,0.0,0.0
resnet-50_result_report,5.416666666666667,0.0,0.0
resnet-50_result_report,5.5,0.0,0.0
resnet-50_result_report,5.583333333333333,0.0,0.0
resnet-50_result_report,5.666666666666667,0.0,0.0
resnet-50_result_report,5.75,0.0,0.0
resnet-50_result_report,5.833333333333333,0.0,0.0
resnet-50_result_report,5.916666666666667,0.0,0.0
resnet-50_result_report,6.0,0.0,0.0
