run,t_hours,speed_mbps
resnet_50_145ac6a_report,69.33333333333333,126.5
resnet_50_145ac6a_report,69.5,112.30000000000001
resnet_50_145ac6a_report,69.66666666666667,119.5
resnet_50_145ac6a_report,69.83333333333333,120.4
resnet_50_145ac6a_report,70.0,122.2
resnet_50_145ac6a_report,70.16666666666667,116.2
resnet_50_145ac6a_report,70.33333333333333,122.4
resnet_50_145ac6a_report,70.5,119.89999999999999
resnet_50_145ac6a_report,70.66666666666667,123.0
resnet_50_145ac6a_report,70.83333333333333,118.7
resnet_50_145ac6a_report,71.0,121.0
resnet_50_145ac6a_report,71.16666666666667,120.9
resnet_50_145ac6a_report,71.33333333333333,122.9
resnet_50_145ac6a_report,71.5,121.0
resnet_50_145ac6a_report,71.66666666666667,117.6
resnet_50_145ac6a_report,71.83333333333333,110.1
resnet_50_145ac6a_report,72.0,119.0
resnet_50_145ac6a_report,72.16666666666667,119.70000000000002
resnet_50_145ac6a_report,72.33333333333333,120.39999999999999
resnet_50_145ac6a_report,72.5,119.70000000000002
resnet_50_145ac6a_report,72.66666666666667,118.0
resnet_50_145ac6a_report,72.83333333333333,118.10000000000001
resnet_50_145ac6a_report,73.0,116.8
resnet_50_145ac6a_report,73.16666666666667,121.10000000000001
resnet_50_145ac6a_report,73.33333333333333,117.4
resnet_50_145ac6a_report,73.5,122.5
resnet_50_145ac6a_report,73.66666666666667,122.7
resnet_50_145ac6a_report,73.83333333333333,122.6
resnet_50_145ac6a_report,74.0,120.39999999999999
resnet_50_145ac6a_report,74.16666666666667,116.30000000000001
resnet_50_145ac6a_report,74.33333333333333,115.2
resnet_50_145ac6a_report,74.5,118.20000000000002
resnet_50_145ac6a_report,74.66666666666667,115.3
resnet_50_145ac6a_report,74.83333333333333,118.19999999999999
resnet_50_145ac6a_report,75.0,117.3
resnet_50_145ac6a_report,75.16666666666667,114.10000000000001
resnet_50_145ac6a_report,75.33333333333333,121.19999999999999
resnet_50_145ac6a_report,75.5,120.1
resnet_50_145ac6a_report,75.66666666666667,120.4
resnet_50_145ac6a_report,75.83333333333333,121.8
resnet_50_145ac6a_report,76.0,117.0
resnet_50_145ac6a_report,76.16666666666667,119.6
resnet_50_145ac6a_report,76.33333333333333,111.4
resnet_50_145ac6a_report,76.5,120.00000000000001
resnet_50_145ac6a_report,76.66666666666667,125.60000000000001
resnet_50_145ac6a_report,76.83333333333333,120.1
resnet_50_145ac6a_report,77.0,123.60000000000001
resnet_50_145ac6a_report,77.16666666666667,115.0
resnet_50_145ac6a_report,77.33333333333333,120.30000000000001
resnet_50_145ac6a_report,77.5,124.5
resnet_50_145ac6a_report,77.66666666666667,125.00000000000001
resnet_50_145ac6a_report,77.83333333333333,123.4
resnet_50_145ac6a_report,78.0,122.0
resnet_50_145ac6a_report,78.16666666666667,118.0
resnet_50_145ac6a_report,78.33333333333333,129.5
resnet_50_145ac6a_report,78.5,123.80000000000001
resnet_50_145ac6a_report,78.66666666666667,123.8
resnet_50_145ac6a_report,78.83333333333333,124.5
resnet_50_145ac6a_report,79.0,127.1
resnet_50_145ac6a_report,79.16666666666667,122.0
resnet_50_145ac6a_report,79.33333333333333,124.4
resnet_50_145ac6a_report,79.5,122.89999999999999
resnet_50_145ac6a_report,79.66666666666667,118.20000000000002
resnet_50_145ac6a_report,79.83333333333333,126.0
resnet_50_145ac6a_report,80.0,119.1
resnet_50_145ac6a_report,80.16666666666667,122.30000000000001
resnet_50_145ac6a_report,80.33333333333333,123.0
resnet_50_145ac6a_report,80.5,131.2
resnet_50_145ac6a_report,80.66666666666667,128.6
resnet_50_145ac6a_report,80.83333333333333,130.5
resnet_50_145ac6a_report,81.0,130.5
resnet_50_145ac6a_report,81.16666666666667,128.4
resnet_50_145ac6a_report,81.33333333333333,123.1
resnet_50_145ac6a_report,81.5,125.5
resnet_50_145ac6a_report,81.66666666666667,122.1
resnet_50_145ac6a_report,81.83333333333333,126.0
resnet_50_145ac6a_report,82.0,125.0
resnet_50_145ac6a_report,82.16666666666667,129.4
resnet_50_145ac6a_report,82.33333333333333,124.6
resnet_50_145ac6a_report,82.5,125.9
resnet_50_145ac6a_report,82.66666666666667,131.1
resnet_50_145ac6a_report,82.83333333333333,125.2
resnet_50_145ac6a_report,83.0,127.19999999999999
resnet_50_145ac6a_report,83.16666666666667,127.9
resnet_50_145ac6a_report,83.33333333333333,123.7
resnet_50_145ac6a_report,83.5,124.5
resnet_50_145ac6a_report,83.66666666666667,125.9
resnet_50_145ac6a_report,83.83333333333333,122.4
resnet_50_145ac6a_report,84.0,121.8
resnet_50_145ac6a_report,84.16666666666667,125.80000000000001
resnet_50_145ac6a_report,84.33333333333333,125.1
resnet_50_145ac6a_report,84.5,127.0
resnet_50_145ac6a_report,84.66666666666667,129.7
resnet_50_145ac6a_report,84.83333333333333,131.2
resnet_50_145ac6a_report,85.0,129.79999999999998
resnet_50_145ac6a_report,85.16666666666667,129.10000000000002
resnet_50_145ac6a_report,85.33333333333333,130.89999999999998
resnet_50_145ac6a_report,85.5,127.5
resnet_50_145ac6a_report,85.66666666666667,130.89999999999998
resnet_50_145ac6a_report,85.83333333333333,124.8
resnet_50_145ac6a_report,86.0,128.5
resnet_50_145ac6a_report,86.16666666666667,125.80000000000001
resnet_50_145ac6a_report,86.33333333333333,127.80000000000001
resnet_50_145ac6a_report,86.5,128.0
resnet_50_145ac6a_report,86.66666666666667,131.2
