run,t_hours,rtt_ms
resnet-101_result_report,12.666666666666666,44.4
resnet-101_result_report,12.75,44.5
resnet-101_result_report,12.833333333333334,44.5
resnet-101_result_report,12.916666666666666,44.4
resnet-101_result_report,13.0,44.5
resnet-101_result_report,13.083333333333334,44.4
resnet-101_result_report,13.166666666666666,44.5
resnet-101_result_report,13.25,45.3
resnet-101_result_report,13.333333333333334,44.5
resnet-101_result_report,13.416666666666666,44.4
resnet-101_result_report,13.5,44.8
resnet-101_result_report,13.583333333333334,44.6
resnet-101_result_report,13.666666666666666,44.4
resnet-101_result_report,13.75,44.5
resnet-101_result_report,13.833333333333334,44.7
resnet-101_result_report,13.916666666666666,44.7
resnet-101_result_report,14.0,44.5
resnet-101_result_report,14.083333333333334,45.0
resnet-101_result_report,14.166666666666666,44.5
resnet-101_result_report,14.25,44.5
resnet-101_result_report,14.333333333333334,44.4
resnet-101_result_report,14.416666666666666,44.4
resnet-101_result_report,14.5,44.7
resnet-101_result_report,14.583333333333334,45.0
resnet-101_result_report,14.666666666666666,44.7
resnet-101_result_report,14.75,44.4
resnet-101_result_report,14.833333333333334,44.7
resnet-101_result_report,14.916666666666666,44.7
resnet-101_result_report,15.0,45.2
resnet-101_result_report,15.083333333333334,44.4
resnet-101_result_report,15.166666666666666,44.8
resnet-101_result_report,15.25,44.4
resnet-101_result_report,15.333333333333334,44.5
resnet-101_result_report,15.416666666666666,44.7
resnet-101_result_report,15.5,44.5
resnet-101_result_report,15.583333333333334,44.7
resnet-101_result_report,15.666666666666666,44.8
resnet-101_result_report,15.75,44.5
resnet-101_result_report,15.833333333333334,44.4
resnet-101_result_report,15.916666666666666,45.0
resnet-101_result_report,16.0,44.7
resnet-101_result_report,16.083333333333332,44.4
resnet-101_result_report,16.166666666666668,44.5
resnet-101_result_report,16.25,44.8
resnet-101_result_report,16.333333333333332,44.5
resnet-101_result_report,16.416666666666668,44.4
resnet-101_result_report,16.5,44.4
resnet-101_result_report,16.583333333333332,45.6
resnet-101_result_report,16.666666666666668,44.4
resnet-101_result_report,16.75,44.5
resnet-101_result_report,16.833333333333332,44.5
resnet-101_result_report,16.916666666666668,45.7
resnet-101_result_report,17.0,44.6
resnet-101_result_report,17.083333333333332,45.0
resnet-101_result_report,17.166666666666668,44.7
resnet-101_result_report,17.25,44.5
resnet-101_result_report,17.333333333333332,44.6
resnet-101_result_report,17.416666666666668,44.9
resnet-101_result_report,17.5,45.2
resnet-101_result_report,17.583333333333332,44.7
resnet-101_result_report,17.666666666666668,44.4
resnet-101_result_report,17.75,46.2
resnet-101_result_report,17.833333333333332,44.6
resnet-101_result_report,17.916666666666668,45.2
resnet-101_result_report,18.0,48.0
resnet-101_result_report,18.083333333333332,44.5
resnet-101_result_report,18.166666666666668,44.4
resnet-101_result_report,18.25,44.6
resnet-101_result_report,18.333333333333332,44.4
resnet-101_result_report,18.416666666666668,44.9
resnet-101_result_report,18.5,44.4
resnet-101_result_report,18.583333333333332,44.4
resnet-101_result_report,18.666666666666668,44.5
resnet-101_result_report,18.75,44.5
resnet-101_result_report,18.833333333333332,44.5
resnet-101_result_report,18.916666666666668,44.6
resnet-101_result_report,19.0,44.4
resnet-101_result_report,19.083333333333332,44.4
resnet-101_result_report,19.166666666666668,44.5
resnet-101_result_report,19.25,44.5
resnet-101_result_report,19.333333333333332,44.5
resnet-101_result_report,19.416666666666668,44.4
resnet-101_result_report,19.5,45.1
resnet-101_result_report,19.583333333333332,44.5
resnet-101_result_report,19.666666666666668,44.5
resnet-101_result_report,19.75,44.6
resnet-101_result_report,19.833333333333332,44.5
resnet-101_result_report,19.916666666666668,44.4
resnet-101_result_report,20.0,44.4
resnet-101_result_report,20.083333333333332,44.7
resnet-101_result_report,20.166666666666668,44.3
resnet-101_result_report,20.25,44.6
resnet-101_result_report,20.333333333333332,44.4
resnet-101_result_report,20.416666666666668,44.6
resnet-101_result_report,20.5,44.4
resnet-101_result_report,20.583333333333332,44.5
resnet-101_result_report,20.666666666666668,44.5
resnet-101_result_report,20.75,44.8
resnet-101_result_report,20.833333333333332,44.8
resnet-101_result_report,20.916666666666668,44.5
resnet-101_result_report,21.0,44.6
resnet-101_result_report,21.083333333333332,44.5
resnet-101_result_report,21.166666666666668,44.4
resnet-101_result_report,21.25,44.5
resnet-101_result_report,21.333333333333332,44.4
resnet-101_result_report,21.416666666666668,44.4
resnet-101_result_report,21.5,45.0
resnet-101_result_report,21.583333333333332,44.4
resnet-101_result_report,21.666666666666668,44.5
resnet-101_result_report,21.75,44.4
resnet-101_result_report,21.833333333333332,44.5
resnet-101_result_report,21.916666666666668,45.4
resnet-101_result_report,22.0,44.5
resnet-101_result_report,22.083333333333332,44.4
resnet-101_result_report,22.166666666666668,44.7
resnet-101_result_report,22.25,44.6
resnet-101_result_report,22.333333333333332,44.6
resnet-101_result_report,22.416666666666668,44.6
resnet-101_result_report,22.5,44.7
resnet-101_result_report,22.583333333333332,46.0
resnet-101_result_report,22.666666666666668,44.9
resnet-101_result_report,22.75,44.5
resnet-101_result_report,22.833333333333332,44.5
resnet-101_result_report,22.916666666666668,44.5
resnet-101_result_report,23.0,44.5
resnet-101_result_report,23.083333333333332,50.5
resnet-101_result_report,23.166666666666668,44.9
resnet-101_result_report,23.25,44.4
resnet-101_result_report,23.333333333333332,44.7
resnet-101_result_report,23.416666666666668,44.5
resnet-101_result_report,23.5,45.4
resnet-101_result_report,23.583333333333332,44.4
resnet-101_result_report,23.666666666666668,44.5
resnet-101_result_report,23.75,44.5
resnet-101_result_report,23.833333333333332,44.4
resnet-101_result_report,23.916666666666668,44.5
resnet-101_result_report,24.0,45.4
resnet-101_result_report,24.083333333333332,46.5
resnet-101_result_report,24.166666666666668,44.4
resnet-101_result_report,24.25,44.4
resnet-101_result_report,24.333333333333332,44.4
resnet-101_result_report,24.416666666666668,44.4
resnet-101_result_report,24.5,44.6
resnet-101_result_report,24.583333333333332,44.6
resnet-101_result_report,24.666666666666668,44.5
resnet-101_result_report,24.75,44.4
resnet-101_result_report,24.833333333333332,44.6
resnet-101_result_report,24.916666666666668,44.8
resnet-101_result_report,25.0,45.2
resnet-101_result_report,25.083333333333332,44.4
resnet-101_result_report,25.166666666666668,44.8
resnet-101_result_report,25.25,44.6
resnet-101_result_report,25.333333333333332,44.4
resnet-101_result_report,25.416666666666668,45.0
resnet-101_result_report,25.5,44.7
resnet-101_result_report,25.583333333333332,44.8
resnet-101_result_report,25.666666666666668,44.4
resnet-101_result_report,25.75,44.4
resnet-101_result_report,25.833333333333332,44.5
resnet-101_result_report,25.916666666666668,44.4
resnet-101_result_report,26.0,44.8
resnet-101_result_report,26.083333333333332,44.6
resnet-101_result_report,26.166666666666668,44.5
resnet-101_result_report,26.25,44.7
resnet-101_result_report,26.333333333333332,44.5
resnet-101_result_report,26.416666666666668,44.6
resnet-101_result_report,26.5,45.3
resnet-101_result_report,26.583333333333332,44.4
resnet-101_result_report,26.666666666666668,44.4
resnet-101_result_report,26.75,44.7
resnet-101_result_report,26.833333333333332,44.5
resnet-101_result_report,26.916666666666668,44.9
resnet-101_result_report,27.0,47.2
resnet-101_result_report,27.083333333333332,44.5
resnet-101_result_report,27.166666666666668,45.8
resnet-101_result_report,27.25,44.6
resnet-101_result_report,27.333333333333332,44.5
resnet-101_result_report,27.416666666666668,44.5
resnet-101_result_report,27.5,44.4
resnet-101_result_report,27.583333333333332,44.4
resnet-101_result_report,27.666666666666668,44.5
resnet-101_result_report,27.75,44.5
resnet-101_result_report,27.833333333333332,44.9
resnet-101_result_report,27.916666666666668,44.5
resnet-101_result_report,28.0,44.4
resnet-101_result_report,28.083333333333332,44.8
resnet-101_result_report,28.166666666666668,44.8
resnet-101_result_report,28.25,44.4
resnet-101_result_report,28.333333333333332,44.4
resnet-101_result_report,28.416666666666668,44.4
resnet-101_result_report,28.5,44.4
resnet-101_result_report,28.583333333333332,44.5
resnet-101_result_report,28.666666666666668,44.3
resnet-101_result_report,28.75,44.6
resnet-101_result_report,28.833333333333332,44.5
resnet-101_result_report,28.916666666666668,44.6
resnet-101_result_report,29.0,44.4
resnet-101_result_report,29.083333333333332,44.4
resnet-101_result_report,29.166666666666668,44.4
resnet-101_result_report,29.25,44.7
resnet-101_result_report,29.333333333333332,44.6
resnet-101_result_report,29.416666666666668,44.4
resnet-101_result_report,29.5,44.4
resnet-101_result_report,29.583333333333332,45.8
resnet-101_result_report,29.666666666666668,44.4
resnet-101_result_report,29.75,44.3
resnet-101_result_report,29.833333333333332,44.5
resnet-101_result_report,29.916666666666668,44.9
resnet-101_result_report,30.0,44.5
resnet-101_result_report,30.083333333333332,44.4
resnet-101_result_report,30.166666666666668,44.8
resnet-101_result_report,30.25,44.5
resnet-101_result_report,30.333333333333332,44.4
resnet-101_result_report,30.416666666666668,44.3
resnet-101_result_report,30.5,44.8
