run,t_hours,round_s
resnet-50_woker_offline_report,2.0833333333333335,6.88
resnet-50_woker_offline_report,2.1,5.79
resnet-50_woker_offline_report,2.1166666666666667,9.54
resnet-50_woker_offline_report,2.1333333333333333,5.58
resnet-50_woker_offline_report,2.15,6.23
resnet-50_woker_offline_report,2.1666666666666665,5.65
resnet-50_woker_offline_report,2.183333333333333,9.26
resnet-50_woker_offline_report,2.2,7.32
resnet-50_woker_offline_report,2.216666666666667,7.32
resnet-50_woker_offline_report,2.2333333333333334,36.6
resnet-50_woker_offline_report,2.25,36.8
resnet-50_woker_offline_report,2.2666666666666666,36.8
resnet-50_woker_offline_report,2.283333333333333,36.8
resnet-50_woker_offline_report,2.3,65.4
resnet-50_woker_offline_report,2.316666666666667,11.3
resnet-50_woker_offline_report,2.3333333333333335,11.3
resnet-50_woker_offline_report,2.35,11.3
resnet-50_woker_offline_report,2.3666666666666667,11.3
resnet-50_woker_offline_report,2.3833333333333333,72.6
resnet-50_woker_offline_report,2.4,72.6
resnet-50_woker_offline_report,2.4166666666666665,72.6
resnet-50_woker_offline_report,2.433333333333333,72.6
resnet-50_woker_offline_report,2.45,72.6
resnet-50_woker_offline_report,2.466666666666667,72.6
resnet-50_woker_offline_report,2.4833333333333334,72.6
resnet-50_woker_offline_report,2.5,72.6
resnet-50_woker_offline_report,2.5166666666666666,72.6
resnet-50_woker_offline_report,2.533333333333333,72.6
resnet-50_woker_offline_report,2.55,72.0
resnet-50_woker_offline_report,2.566666666666667,72.0
resnet-50_woker_offline_report,2.5833333333333335,72.0
resnet-50_woker_offline_report,2.6,51.8
resnet-50_woker_offline_report,2.6166666666666667,51.8
resnet-50_woker_offline_report,2.6333333333333333,51.8
resnet-50_woker_offline_report,2.65,51.8
resnet-50_woker_offline_report,2.6666666666666665,64.2
resnet-50_woker_offline_report,2.683333333333333,64.2
resnet-50_woker_offline_report,2.7,64.2
resnet-50_woker_offline_report,2.716666666666667,64.2
resnet-50_woker_offline_report,2.7333333333333334,72.0
resnet-50_woker_offline_report,2.75,72.0
resnet-50_woker_offline_report,2.7666666666666666,72.0
resnet-50_woker_offline_report,2.783333333333333,72.0
resnet-50_woker_offline_report,2.8,72.0
resnet-50_woker_offline_report,2.816666666666667,72.0
resnet-50_woker_offline_report,2.8333333333333335,72.0
resnet-50_woker_offline_report,2.85,72.0
resnet-50_woker_offline_report,2.8666666666666667,72.0
resnet-50_woker_offline_report,2.8833333333333333,72.0
resnet-50_woker_offline_report,2.9,72.0
resnet-50_woker_offline_report,2.9166666666666665,72.0
resnet-50_woker_offline_report,2.933333333333333,72.0
resnet-50_woker_offline_report,2.95,72.0
resnet-50_woker_offline_report,2.966666666666667,72.0
resnet-50_woker_offline_report,2.9833333333333334,72.0
resnet-50_woker_offline_report,3.0,72.0
resnet-50_woker_offline_report,3.0166666666666666,51.8
resnet-50_woker_offline_report,3.033333333333333,51.8
resnet-50_woker_offline_report,3.05,51.8
resnet-50_woker_offline_report,3.066666666666667,51.8
resnet-50_woker_offline_report,3.0833333333333335,64.80000000000001
resnet-50_woker_offline_report,3.1,64.80000000000001
resnet-50_woker_offline_report,3.1166666666666667,64.80000000000001
resnet-50_woker_offline_report,3.1333333333333333,64.80000000000001
resnet-50_woker_offline_report,3.15,69.6
resnet-50_woker_offline_report,3.1666666666666665,69.6
resnet-50_woker_offline_report,3.183333333333333,69.6
resnet-50_woker_offline_report,3.2,69.6
resnet-50_woker_offline_report,3.216666666666667,69.6
resnet-50_woker_offline_report,3.2333333333333334,6.46
resnet-50_woker_offline_report,3.25,13.4
resnet-50_woker_offline_report,3.2666666666666666,8.65
resnet-50_woker_offline_report,3.283333333333333,18.8
resnet-50_woker_offline_report,3.3,7.91
resnet-50_woker_offline_report,3.316666666666667,8.84
resnet-50_woker_offline_report,3.3333333333333335,6.71
resnet-50_woker_offline_report,3.35,7.94
resnet-50_woker_offline_report,3.3666666666666667,7.19
resnet-50_woker_offline_report,3.3833333333333333,7.31
resnet-50_woker_offline_report,3.4,6.48
resnet-50_woker_offline_report,3.4166666666666665,8.25
resnet-50_woker_offline_report,3.433333333333333,7.67
resnet-50_woker_offline_report,3.45,9.29
resnet-50_woker_offline_report,3.466666666666667,7.74
resnet-50_woker_offline_report,3.4833333333333334,6.35
resnet-50_woker_offline_report,3.5,7.63
resnet-50_woker_offline_report,3.5166666666666666,21.2
resnet-50_woker_offline_report,3.533333333333333,17.0
resnet-50_woker_offline_report,3.55,14.1
resnet-50_woker_offline_report,3.566666666666667,21.8
resnet-50_woker_offline_report,3.5833333333333335,21.4
resnet-50_woker_offline_report,3.6,16.0
resnet-50_woker_offline_report,3.6166666666666667,16.9
resnet-50_woker_offline_report,3.6333333333333333,26.6
resnet-50_woker_offline_report,3.65,14.2
resnet-50_woker_offline_report,3.6666666666666665,7.85
resnet-50_woker_offline_report,3.683333333333333,8.15
resnet-50_woker_offline_report,3.7,9.57
resnet-50_woker_offline_report,3.716666666666667,8.81
resnet-50_woker_offline_report,3.7333333333333334,6.47
resnet-50_woker_offline_report,3.75,9.82
resnet-50_woker_offline_report,3.7666666666666666,7.57
resnet-50_woker_offline_report,3.783333333333333,8.84
resnet-50_woker_offline_report,3.8,7.39
resnet-50_woker_offline_report,3.816666666666667,8.5
resnet-50_woker_offline_report,3.8333333333333335,6.94
resnet-50_woker_offline_report,3.85,9.09
resnet-50_woker_offline_report,3.8666666666666667,10.8
resnet-50_woker_offline_report,3.8833333333333333,9.66
resnet-50_woker_offline_report,3.9,8.28
resnet-50_woker_offline_report,3.9166666666666665,8.78
resnet-50_woker_offline_report,3.933333333333333,7.94
resnet-50_woker_offline_report,3.95,7.6
resnet-50_woker_offline_report,3.966666666666667,6.91
resnet-50_woker_offline_report,3.9833333333333334,8.26
resnet-50_woker_offline_report,4.0,8.62
resnet-50_woker_offline_report,4.016666666666667,6.87
resnet-50_woker_offline_report,4.033333333333333,9.36
resnet-50_woker_offline_report,4.05,9.71
resnet-50_woker_offline_report,4.066666666666666,8.65
resnet-50_woker_offline_report,4.083333333333333,7.47
resnet-50_woker_offline_report,4.1,9.47
resnet-50_woker_offline_report,4.116666666666666,8.2
resnet-50_woker_offline_report,4.133333333333334,7.04
resnet-50_woker_offline_report,4.15,7.44
resnet-50_woker_offline_report,4.166666666666667,8.45
resnet-50_woker_offline_report,4.183333333333334,6.56
resnet-50_woker_offline_report,4.2,8.07
resnet-50_woker_offline_report,4.216666666666667,9.67
resnet-50_woker_offline_report,4.233333333333333,6.66
resnet-50_woker_offline_report,4.25,9.93
resnet-50_woker_offline_report,4.266666666666667,7.78
resnet-50_woker_offline_report,4.283333333333333,9.79
resnet-50_woker_offline_report,4.3,7.04
resnet-50_woker_offline_report,4.316666666666666,8.08
resnet-50_woker_offline_report,4.333333333333333,9.17
resnet-50_woker_offline_report,4.35,8.32
resnet-50_woker_offline_report,4.366666666666666,7.37
resnet-50_woker_offline_report,4.383333333333334,8.03
resnet-50_woker_offline_report,4.4,9.61
resnet-50_woker_offline_report,4.416666666666667,7.52
resnet-50_woker_offline_report,4.433333333333334,9.58
resnet-50_woker_offline_report,4.45,9.19
resnet-50_woker_offline_report,4.466666666666667,8.43
resnet-50_woker_offline_report,4.483333333333333,9.46
resnet-50_woker_offline_report,4.5,8.88
resnet-50_woker_offline_report,4.516666666666667,7.62
resnet-50_woker_offline_report,4.533333333333333,12.0
resnet-50_woker_offline_report,4.55,7.53
resnet-50_woker_offline_report,4.566666666666666,7.28
resnet-50_woker_offline_report,4.583333333333333,6.61
resnet-50_woker_offline_report,4.6,8.79
